player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Daryl Smith,1760,LB,TB,12,2,0,88.9,0,0,30,56.2,54.1,83.6,53.8,53.4,55.1,0,5,1,33,15.0,3,0,0,79.2,8,0,165,3,130,357,150,0,1,149,0,0,207,53,174,39,9,15,9,5,0,127,88,15.9
Antonio Smith,1856,DI,HST,9,1,0,,0,0,13,,54.0,47.1,60.8,48.6,70.4,3,8,0,,0.0,0,0,1,0.0,0,1,0,0,0,157,157,76,66,0,15,0,0,126,31,0,2,2,0,12,0,0,0,
Mike Adams,1972,S,IND,11,4,0,75.0,0,1,14,68.5,72.8,88.2,61.2,78.0,88.8,2,0,1,34,4.0,2,0,0,110.8,15,0,171,15,438,718,21,0,0,21,0,435,697,19,261,74,8,44,20,2,2,162,63,10.8
Adam Jones,2223,CB,CIN,12,3,0,66.7,1,1,7,67.1,67.6,64.0,57.7,68.6,53.7,0,0,1,41,15.3,9,3,4,95.6,40,0,30,740,507,808,16,0,0,16,0,0,792,1,300,22,8,47,60,0,3,406,139,10.2
DeMarcus Ware,2228,ED,DEN,7,3,0,,2,0,10,63.5,67.3,16.1,71.1,62.7,54.7,3,13,0,,20.0,2,0,3,0.0,0,4,0,0,5,236,236,0,0,236,0,0,0,166,65,0,5,5,0,20,0,0,0,
Thomas Davis Sr.,2231,LB,CAR,12,12,1,78.7,0,2,5,57.5,68.3,62.7,90.3,67.2,70.3,2,11,3,42,9.9,8,0,1,99.2,48,3,617,4,427,753,81,0,0,81,0,6,672,78,248,45,26,61,61,16,4,456,326,9.5
Derrick Johnson,2232,LB,KC,12,20,0,77.8,0,0,16,83.7,71.4,88.5,50.5,51.9,47.1,1,2,1,30,18.0,20,3,0,91.8,28,1,725,20,472,818,34,0,0,34,0,6,784,37,309,33,41,71,36,4,1,237,192,8.5
Jonathan Babineaux,2276,DI,ATL,12,2,1,,0,0,2,51.8,54.3,85.1,55.3,58.5,28.5,1,8,0,,21.1,4,0,0,0.0,0,0,0,0,10,325,325,28,248,10,39,0,0,205,110,0,10,13,0,9,0,0,0,
Darren Sproles,2347,HB,PHI,2,0,0,,0,0,24,,63.6,62.9,,61.7,71.4,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,
Trent Cole,2363,ED,IND,3,1,1,100.0,0,0,14,42.9,60.3,81.3,63.9,59.0,26.5,1,6,0,8,33.3,2,0,0,100.0,1,0,0,0,3,92,92,0,0,91,1,0,0,57,32,0,2,3,1,7,0,8,8,8.0
Lorenzo Alexander,2476,ED,BUF,12,9,3,100.0,0,3,4,62.7,79.8,71.2,78.5,71.0,65.6,10,19,0,19,12.5,5,0,2,98.8,7,11,98,2,65,557,433,0,0,433,0,0,124,281,211,22,32,26,7,40,0,54,52,7.7
Ahmad Brooks,2945,ED,SF,12,10,1,85.7,2,0,28,63.3,58.2,25.3,58.8,62.4,52.6,2,26,0,31,17.9,7,1,6,118.8,6,4,19,2,77,680,631,1,0,630,0,0,49,294,309,28,18,22,7,32,0,92,58,15.3
Mario Williams,2946,ED,MIA,11,1,1,100.0,0,0,17,64.3,68.7,89.5,58.3,70.4,44.4,3,17,0,0,20.0,3,0,0,79.2,1,2,0,0,9,401,401,0,21,368,12,0,0,223,169,0,11,11,1,22,0,0,0,0.0
Donte Whitner,2953,S,WAS,8,9,0,85.7,0,0,32,50.1,52.7,40.0,52.8,65.8,78.1,0,1,0,47,8.5,4,0,1,123.4,24,0,159,10,266,420,19,0,0,19,0,186,401,7,147,46,7,34,28,1,1,301,213,12.5
Haloti Ngata,2957,DI,DET,9,3,3,100.0,0,0,11,54.8,60.9,67.7,56.4,69.8,46.8,2,11,0,8,14.3,2,0,1,139.6,1,1,3,0,6,359,356,18,280,5,53,0,3,240,113,0,10,9,1,14,1,8,0,8.0
Chad Greenway,2962,LB,MIN,12,8,0,66.7,0,0,18,39.7,55.3,81.6,58.0,70.1,45.8,0,1,1,27,16.7,6,0,0,77.8,12,0,252,0,126,308,34,0,0,34,0,1,274,16,166,21,15,22,18,1,1,107,87,8.9
Antonio Cromartie,2964,CB,IND,4,0,0,66.7,1,0,14,52.0,52.7,82.7,,55.6,68.0,0,0,0,44,7.1,1,1,5,107.8,14,0,9,176,138,204,3,0,0,3,0,1,201,0,66,15,1,13,21,0,1,173,78,12.4
Tamba Hali,2965,ED,KC,12,6,0,,2,0,16,72.1,77.7,41.5,73.1,75.1,84.3,4,29,0,,11.5,3,0,3,0.0,0,4,5,0,26,478,464,0,1,462,1,0,14,309,143,9,13,17,0,37,0,0,0,
Johnathan Joseph,2969,CB,HST,12,4,0,59.4,0,1,13,64.6,66.8,52.3,59.1,78.6,65.6,0,0,0,36,10.9,5,6,4,85.3,38,0,37,508,365,575,0,0,0,0,0,0,575,1,209,30,7,37,64,0,1,438,144,11.5
D'Qwell Jackson,2979,LB,IND,12,13,1,70.0,1,0,14,49.0,49.4,59.2,46.9,57.7,52.8,1,1,0,40,15.9,13,2,2,110.4,21,1,640,2,376,708,9,0,1,8,0,2,699,57,275,54,23,56,30,3,1,280,196,13.3
Roman Harper,2988,S,NO,8,0,0,85.7,0,0,20,55.8,50.9,0.0,49.9,56.8,29.6,0,1,0,16,25.0,2,0,1,98.8,6,0,59,6,68,123,24,0,0,24,0,13,99,13,42,21,3,6,7,1,0,54,46,9.0
Devin Hester,3002,WR,BLT,1,0,0,,0,0,3,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Darryl Tapp,3008,ED,NO,11,2,0,,0,0,20,61.3,79.1,86.7,69.7,74.9,77.9,7,8,0,,0.0,0,0,0,0.0,0,1,0,0,2,226,225,0,5,167,53,0,1,123,101,0,13,13,0,16,0,0,0,
Frostee Rucker,3036,DI,ARZ,9,3,1,,0,1,1,62.2,54.6,55.0,55.6,54.9,59.7,1,3,0,,7.7,1,0,0,0.0,0,0,0,0,0,204,204,13,156,16,19,0,0,105,99,0,7,9,0,4,0,0,0,
Will Blackmon,3060,S,WAS,11,3,0,68.4,0,1,32,72.4,73.1,85.8,62.7,63.5,69.3,0,2,0,23,12.5,4,2,0,99.7,13,1,45,8,280,426,10,0,0,10,0,327,416,7,139,36,7,25,19,3,1,105,41,8.1
Stephen Tulloch,3061,LB,PHI,9,0,0,100.0,0,0,24,52.9,60.6,75.5,57.8,70.0,33.5,0,0,0,19,25.0,1,0,0,108.3,4,0,50,0,24,50,0,0,0,0,0,0,50,2,24,0,1,3,4,0,0,40,32,10.0
Domata Peko Sr.,3068,DI,CIN,12,9,4,,0,0,7,60.4,52.0,59.3,56.6,51.8,30.1,2,5,0,,20.7,6,0,2,0.0,0,0,0,0,2,461,461,296,160,0,5,0,0,234,225,0,11,14,0,7,0,0,0,
Elvis Dumervil,3071,ED,BLT,4,0,0,,0,1,3,,77.3,82.6,74.9,57.9,71.9,1,10,0,,0.0,0,0,0,0.0,0,1,2,0,0,131,129,0,0,129,0,0,2,108,23,0,1,1,0,12,0,0,0,
Kyle Williams,3079,DI,BUF,12,8,0,100.0,0,0,4,45.8,74.4,65.6,62.2,81.9,28.8,8,22,0,18,15.4,8,0,2,118.8,1,4,22,0,6,654,632,90,358,76,108,0,22,385,263,0,27,36,1,34,0,18,10,18.0
Rob Ninkovich,3080,ED,NE,8,11,0,77.8,0,1,19,61.4,64.0,87.6,56.2,68.4,29.7,1,14,0,22,30.8,8,1,0,100.5,7,3,14,1,71,337,315,0,0,308,7,0,22,149,117,7,7,7,9,18,0,73,43,10.4
Kedric Golston,3141,DI,WAS,2,1,0,,0,0,32,60.0,61.0,77.9,56.2,63.0,69.7,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,30,30,24,6,0,0,0,0,8,21,0,1,2,0,1,0,0,0,
Antoine Bethea,3152,S,SF,12,8,0,80.6,0,1,28,55.0,61.2,60.8,51.3,75.0,80.3,1,2,1,78,6.0,5,1,1,137.6,25,0,219,14,449,852,21,0,0,21,0,507,831,16,387,91,25,71,31,3,3,414,204,16.6
Tom Johnson,3378,DI,MIN,12,6,0,,0,0,18,60.0,65.2,52.9,67.0,57.6,43.4,10,20,1,,11.1,2,0,2,0.0,0,2,2,0,0,410,408,38,359,1,10,0,2,315,95,0,9,10,0,32,0,0,0,
Tony McDaniel,3423,DI,SEA,12,9,2,,0,0,29,60.0,66.4,88.0,52.5,70.8,76.8,1,5,0,,3.4,1,0,0,0.0,0,0,1,0,0,394,392,214,155,7,16,0,2,214,180,0,15,19,0,6,0,0,0,
Tramon Williams,3558,CB,CLV,8,6,0,75.6,1,0,8,57.6,60.6,40.9,50.1,77.1,53.7,1,0,1,42,16.2,6,2,3,115.2,31,0,35,67,256,433,0,0,0,0,0,0,433,4,173,331,11,25,41,1,3,353,137,11.4
Brent Grimes,3589,CB,TB,12,5,0,53.8,2,1,30,72.8,75.5,86.0,60.0,81.2,80.3,0,1,2,40,4.8,2,8,4,90.5,35,0,59,638,444,722,1,0,0,1,0,0,721,1,277,24,8,35,65,1,5,480,140,13.7
Darrelle Revis,3630,CB,NYJ,11,4,0,68.8,1,0,22,59.1,60.8,58.0,,69.2,48.1,0,0,0,84,14.0,8,3,3,112.1,44,0,55,561,425,687,6,0,0,6,0,0,681,0,262,65,11,45,64,0,3,570,195,13.0
Lawrence Timmons,3631,LB,PIT,12,20,0,80.7,0,0,25,64.9,54.7,0.0,57.4,49.3,67.5,5,8,1,32,9.3,9,2,4,105.3,46,2,611,4,365,693,37,0,0,37,0,1,656,101,227,40,34,68,57,15,2,469,253,10.2
Leon Hall,3634,CB,NYG,8,3,0,75.0,0,0,21,70.8,68.3,82.7,61.5,49.5,59.2,1,0,0,55,17.4,4,1,0,113.2,21,1,57,9,218,298,20,0,0,20,0,26,278,16,64,186,5,16,28,2,1,247,173,11.8
Michael Griffin,3635,S,CAR,7,2,0,80.0,0,0,5,45.0,41.2,79.1,55.9,46.1,37.6,0,1,0,40,16.7,5,0,0,158.3,4,0,93,4,102,213,18,0,0,18,0,88,195,3,108,10,8,23,5,1,1,76,68,19.0
Reggie Nelson,3637,S,OAK,12,8,0,66.7,0,0,23,57.2,63.0,88.2,61.2,74.7,77.1,1,1,3,48,9.1,5,4,0,99.3,12,0,146,10,501,810,15,0,0,15,0,584,795,9,300,55,3,42,18,2,2,191,61,15.9
Alan Branch,3649,DI,NE,12,9,0,,0,1,19,55.9,69.2,61.6,55.9,76.7,52.0,1,11,0,,11.9,5,0,2,0.0,0,1,0,0,0,480,480,146,257,18,59,0,0,267,213,0,24,28,0,13,0,0,0,
Paul Posluszny,3650,LB,JAX,12,15,0,69.0,0,0,15,74.2,76.5,86.8,74.9,68.1,69.5,1,7,1,44,11.2,11,0,0,86.2,29,2,688,1,399,765,3,0,0,3,0,6,762,53,313,67,42,72,42,10,1,288,192,9.9
Eric Weddle,3653,S,BLT,12,15,0,52.9,0,1,3,88.7,90.1,64.3,71.7,89.6,90.5,0,4,3,25,3.0,2,5,2,47.1,9,0,275,7,487,757,47,0,0,47,0,340,710,13,257,88,23,50,17,4,1,85,27,9.4
David Harris,3663,LB,NYJ,11,9,0,73.5,0,0,22,69.0,64.0,85.0,44.7,62.0,75.6,0,7,0,32,7.6,5,1,0,96.9,25,1,602,3,331,660,14,0,0,14,0,1,646,81,248,39,27,52,34,8,1,194,141,7.8
Justin Durant,3664,LB,DAL,11,11,0,90.9,0,0,9,52.8,52.6,0.0,74.1,63.0,78.8,1,1,0,38,2.9,1,1,4,115.9,20,1,232,1,175,252,4,0,0,4,0,2,248,13,64,13,10,22,22,3,0,260,147,13.0
Charles Johnson,3699,ED,CAR,12,6,2,100.0,0,2,5,67.4,80.0,54.7,71.3,79.4,66.0,8,30,0,12,11.5,3,0,3,95.8,3,4,3,0,30,517,514,0,1,501,12,0,3,314,173,0,19,17,3,42,0,21,14,7.0
Brandon Mebane,3701,DI,SD,10,0,0,,0,0,27,69.1,86.2,86.8,74.7,77.9,63.9,2,12,1,,10.5,2,0,0,0.0,0,2,1,0,0,340,339,233,106,0,0,0,1,171,169,0,12,17,0,16,0,0,0,
Brian Robison,3718,ED,MIN,12,4,1,80.0,0,3,18,55.5,64.2,80.8,68.0,53.2,40.6,5,24,0,15,25.0,5,0,1,84.2,4,6,147,0,18,630,483,0,11,457,15,0,147,390,222,0,15,11,5,35,0,21,19,5.3
Paul Soliai,3724,DI,CAR,8,0,0,,0,0,5,,52.2,36.2,62.7,50.7,71.6,1,4,0,,0.0,0,0,1,0.0,0,0,0,0,0,119,119,51,64,0,4,0,0,68,51,0,6,6,0,5,0,0,0,
Dashon Goldson,3742,S,ATL,2,0,0,100.0,0,0,2,47.2,43.5,69.7,,60.0,22.9,0,0,0,14,100.0,1,0,0,118.8,1,0,2,0,3,5,2,0,0,2,0,0,3,0,2,1,0,0,1,0,0,14,10,14.0
Corey Graham,3784,S,BUF,12,11,0,59.3,0,0,4,69.1,70.6,89.3,55.6,70.0,59.3,0,3,1,25,16.4,11,6,0,89.4,16,1,190,13,446,797,26,0,0,26,0,463,771,25,326,104,16,45,27,4,2,186,101,11.6
William Gay,3786,CB,PIT,12,5,0,58.0,1,1,25,81.2,81.7,58.1,84.7,69.6,64.4,0,2,1,53,13.6,6,3,3,85.4,29,1,50,201,453,669,26,0,0,26,0,5,643,19,197,387,13,33,50,3,3,280,107,9.7
Eric Weems,4097,WR,ATL,1,0,0,,0,0,2,,44.0,60.0,,45.2,24.8,0,0,0,,100.0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
James Ihedigbo,4147,S,BUF,3,1,0,50.0,0,0,4,64.6,62.5,80.4,51.4,59.7,48.3,0,0,0,17,18.2,2,1,0,79.2,1,0,27,1,37,100,27,0,0,27,0,43,73,7,56,2,2,8,2,0,0,17,3,17.0
Chris Long,4316,ED,NE,12,5,1,83.3,0,1,19,53.3,67.0,59.9,65.2,68.8,42.6,5,36,0,18,25.0,7,0,2,100.7,5,4,3,0,35,533,530,2,56,426,46,0,3,332,166,0,12,16,6,45,0,49,23,9.8
Glenn Dorsey,4319,DI,SF,9,7,0,,1,0,28,,54.5,39.9,50.5,60.2,65.5,0,1,0,,4.8,1,0,2,0.0,0,1,0,0,0,279,279,217,60,0,2,0,0,114,165,0,9,13,0,2,0,0,0,
Leodis McKelvin,4325,CB,PHI,9,3,0,59.6,0,0,24,58.7,60.2,83.6,,64.0,64.5,0,0,1,76,12.5,4,5,1,127.5,28,0,25,335,236,371,0,0,0,0,0,0,371,0,135,11,4,25,47,0,6,508,164,18.1
Dominique Rodgers-Cromartie,4330,CB,NYG,11,0,0,58.7,1,1,21,76.9,75.8,85.4,54.2,64.4,55.0,0,6,2,44,13.9,5,8,2,71.7,37,0,36,243,381,539,11,0,0,11,0,2,528,17,141,247,12,31,63,6,1,432,227,11.7
Aqib Talib,4334,CB,DEN,9,5,0,54.9,0,0,10,90.1,90.3,85.5,,79.2,65.9,0,0,3,21,11.8,4,9,3,45.1,28,0,52,483,379,606,0,0,0,0,0,14,606,0,227,57,8,25,51,0,0,266,113,9.5
Brandon Flowers,4349,CB,SD,6,1,0,60.9,1,0,27,65.6,71.3,82.5,91.2,79.9,80.8,0,5,1,48,3.7,1,4,1,82.2,28,0,31,82,240,352,6,0,0,6,0,0,346,6,106,233,9,25,46,5,1,344,187,12.3
Tracy Porter,4354,CB,CHI,12,1,0,61.5,0,1,6,59.8,63.1,87.1,60.0,75.0,50.0,0,0,2,51,16.3,7,4,1,94.7,40,0,43,689,458,748,1,0,0,1,0,2,747,1,289,13,5,35,65,0,4,525,138,13.1
Calais Campbell,4364,DI,ARZ,12,7,5,100.0,0,1,1,60.2,90.3,75.5,87.5,81.8,64.4,12,23,1,9,7.9,3,0,1,64.6,1,4,11,0,1,618,607,70,437,14,86,0,11,385,232,0,23,28,1,39,0,9,7,9.0
Jason Jones,4368,ED,MIA,10,2,0,100.0,0,0,17,52.1,47.8,38.9,57.7,48.8,80.4,6,9,0,25,4.5,1,0,3,118.8,2,3,11,0,12,370,359,2,81,254,22,0,11,215,143,0,18,19,2,18,0,32,22,16.0
Kendall Langford,4380,DI,IND,7,1,2,,0,0,14,58.6,44.1,85.7,51.6,40.5,42.3,1,7,0,,18.2,2,0,0,0.0,0,0,6,0,3,300,293,13,84,92,104,0,7,199,98,1,8,8,0,8,0,0,0,
Pat Sims,4391,DI,CIN,12,10,0,,0,0,7,55.3,55.8,64.7,64.8,53.8,76.3,3,4,0,,3.6,1,0,1,0.0,0,1,0,0,0,302,302,69,232,0,1,0,0,155,147,0,13,17,0,8,0,0,0,
Cliff Avril,4406,ED,SEA,12,4,2,0.0,0,4,29,50.6,71.8,72.4,74.6,61.7,54.8,12,34,0,,23.8,5,0,3,39.6,0,11,8,0,16,661,653,0,1,644,8,0,8,396,249,0,22,12,1,57,0,0,0,
Philip Wheeler,4407,LB,ATL,12,5,0,83.3,0,0,2,53.2,57.8,52.3,51.7,69.5,43.9,2,0,0,26,17.9,5,0,1,108.7,10,0,46,3,94,266,170,0,0,170,0,9,96,49,123,37,12,18,12,2,0,121,73,12.1
Tyvon Branch,4414,CB,ARZ,5,2,0,60.9,1,0,1,71.2,72.1,82.5,54.6,73.7,84.5,1,3,0,59,3.8,1,1,1,78.2,14,0,11,15,149,230,18,0,0,18,0,3,212,11,70,183,6,23,23,4,0,140,27,10.0
William Hayes,4417,ED,LA,10,4,1,,0,0,26,67.1,69.9,71.8,60.7,72.5,80.4,2,16,0,,4.2,1,0,1,0.0,0,2,4,0,2,362,358,2,6,285,65,0,4,235,125,0,15,19,0,20,0,0,0,
Dwight Lowery,4427,S,SD,12,3,0,64.5,0,1,27,77.3,72.7,60.9,52.6,57.4,64.4,0,0,1,45,11.4,5,6,1,89.3,20,0,226,16,486,743,30,0,0,30,0,334,713,8,249,137,6,36,31,0,1,269,98,13.5
Quintin Demps,4431,S,HST,9,5,0,73.3,0,1,13,59.9,69.4,87.3,67.3,84.0,75.7,1,0,2,52,7.5,3,0,1,94.3,11,0,126,7,295,496,26,0,0,26,0,303,470,4,197,34,13,32,15,1,2,112,29,10.2
Brandon Carr,4454,CB,DAL,12,4,0,66.7,0,0,9,70.0,70.2,89.2,60.0,62.7,54.5,1,0,1,57,13.0,7,5,1,102.3,46,0,14,724,552,777,14,0,0,14,0,2,763,1,224,23,10,43,69,1,3,600,158,13.0
Orlando Scandrick,4457,CB,DAL,8,1,1,79.1,1,1,9,68.8,65.6,0.0,58.0,66.2,68.0,0,1,0,45,11.1,4,2,5,113.6,34,2,21,52,289,430,31,0,0,31,0,4,399,22,119,322,9,31,43,3,2,324,140,9.5
Letroy Guion,4466,DI,GB,11,7,1,,1,0,12,65.8,72.4,0.0,52.2,88.7,64.5,0,1,0,,8.7,2,0,6,0.0,0,0,2,0,1,315,313,184,122,1,6,0,2,160,154,0,12,14,0,1,0,0,0,
Matthew Slater,4467,WR,NE,1,0,0,,0,0,19,,60.0,60.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Erik Walden,4481,ED,IND,12,2,0,87.5,0,2,14,53.6,54.5,74.2,60.1,50.1,42.0,7,11,0,32,16.0,4,0,1,158.3,7,8,44,0,91,571,498,0,0,498,0,0,73,268,212,28,18,19,8,26,1,110,75,15.7
Ahtyba Rubin,4504,DI,SEA,12,4,0,100.0,0,2,29,60.3,54.8,86.6,52.6,55.3,75.8,1,7,0,6,0.0,0,0,0,91.7,1,0,2,0,3,444,442,23,412,1,6,0,2,227,214,0,12,18,1,8,0,6,2,6.0
Wesley Woodyard,4583,LB,TEN,12,4,0,63.2,0,0,31,61.3,73.7,83.0,70.8,76.8,62.2,3,12,1,24,14.3,6,2,2,59.3,12,2,380,3,192,431,24,0,0,24,0,3,407,52,187,21,18,32,19,17,0,121,67,10.1
Leger Douzable,4654,DI,BUF,12,7,0,0.0,0,0,4,63.6,57.5,67.5,57.5,55.5,68.9,4,7,0,,3.6,1,0,1,39.6,0,2,8,0,4,341,332,48,186,55,43,0,9,186,151,0,16,20,1,13,0,0,0,
Erin Henderson,4656,LB,NYJ,5,6,0,80.0,0,0,22,48.4,42.3,82.2,50.2,46.8,67.6,1,2,0,16,9.1,2,0,0,97.9,8,0,156,2,68,168,7,0,0,7,0,0,161,26,74,2,4,14,10,3,0,75,62,9.4
Wallace Gilberry,4763,ED,CIN,7,2,0,,0,0,7,60.7,47.7,85.5,50.4,46.4,59.2,1,9,0,,9.1,1,0,0,0.0,0,0,1,0,1,208,206,8,64,114,20,0,2,153,54,1,5,8,0,10,0,0,0,
Jerrell Freeman,4888,LB,CHI,10,16,0,77.1,1,0,6,90.1,89.9,86.6,56.7,78.4,90.7,2,2,0,32,3.2,3,3,3,91.7,37,0,582,5,399,690,5,0,0,4,1,4,685,29,262,94,47,75,48,4,0,292,173,7.9
Cameron Wake,4907,ED,MIA,12,3,1,33.3,0,3,17,63.3,84.5,32.8,88.5,60.0,72.1,5,35,0,16,16.7,2,1,4,52.1,1,10,0,0,14,420,420,0,1,405,14,0,0,302,104,0,15,7,3,50,0,16,1,16.0
Tyson Jackson,4926,DI,ATL,12,2,1,,0,0,2,60.0,58.7,38.3,59.6,60.9,31.5,2,6,0,,16.7,2,0,2,0.0,0,0,2,0,0,272,270,2,171,37,60,0,2,133,139,0,5,8,0,8,0,0,0,
Brian Orakpo,4936,ED,TEN,12,4,1,75.0,0,0,31,72.5,71.6,77.4,72.2,55.8,73.2,6,31,0,9,11.5,3,0,1,79.2,3,9,99,4,96,651,540,0,0,540,0,0,111,343,212,8,21,19,4,46,0,14,7,4.7
Malcolm Jenkins,4937,S,PHI,12,7,0,75.0,1,0,24,65.5,68.3,62.1,54.4,76.1,60.2,1,5,1,37,13.6,9,5,4,120.8,39,1,189,14,446,767,66,0,0,66,0,159,701,37,284,339,28,50,52,7,5,401,231,10.3
Brian Cushing,4938,LB,HST,10,10,0,81.8,0,0,13,66.1,57.1,42.9,52.7,52.7,80.8,2,2,0,20,5.7,3,0,1,98.1,9,0,433,0,205,455,12,0,0,12,0,0,443,40,210,10,25,40,11,4,0,83,50,9.2
Robert Ayers,4941,ED,TB,8,2,0,100.0,1,0,30,57.9,70.2,71.8,70.3,63.2,54.0,11,17,0,47,17.6,3,0,1,118.8,2,5,0,0,7,362,362,8,66,248,40,0,0,247,108,0,15,12,2,33,0,50,48,25.0
Vontae Davis,4948,CB,IND,10,1,0,57.9,1,0,14,53.4,53.8,19.1,75.5,63.4,57.6,0,1,1,34,16.1,5,4,5,94.7,33,0,31,487,364,545,0,0,0,0,0,1,545,3,178,26,9,25,57,1,4,387,95,11.7
Clay Matthews,4949,ED,GB,8,2,0,100.0,1,0,12,43.1,50.5,60.0,58.8,50.2,53.6,1,16,0,14,13.3,2,0,2,108.3,4,4,63,0,22,317,250,0,0,250,0,0,67,176,119,4,8,11,4,21,0,40,10,10.0
Ziggy Hood,4955,DI,WAS,12,7,2,,0,1,32,67.9,49.5,60.5,52.3,49.4,66.8,4,9,0,,3.8,1,0,2,0.0,0,1,0,0,3,504,504,187,224,25,68,0,0,303,198,0,13,18,0,14,0,0,0,
Patrick Chung,4957,S,NE,12,7,0,73.1,2,0,19,50.3,55.1,84.9,54.8,64.5,66.2,0,8,1,31,12.3,9,2,2,103.5,38,1,311,45,480,769,101,0,0,101,0,135,668,25,264,176,19,57,52,9,2,446,166,11.7
James Laurinaitis,4958,LB,NO,3,3,1,75.0,0,0,20,46.4,33.9,80.8,57.0,30.3,60.0,0,2,0,34,11.8,2,1,0,116.7,6,0,206,0,107,216,5,0,0,5,0,3,211,23,86,2,2,12,8,2,0,116,51,19.3
