player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Daryl Smith,1760,LB,TB,8,2,0,85.7,0,0,30,53.0,53.1,83.1,56.3,53.9,51.4,0,4,1,33,16.7,3,0,0,79.2,6,0,134,3,106,296,126,0,1,125,0,0,170,41,149,33,7,13,7,4,0,114,73,19.0
Antonio Smith,1856,DI,HST,5,0,0,,0,0,13,,58.7,80.6,62.9,45.4,67.6,2,4,0,,,0,0,0,0.0,0,1,0,0,0,71,71,49,18,0,4,0,0,62,9,0,0,0,0,7,0,0,0,
Mike Adams,1972,S,IND,8,4,0,70.6,0,1,14,60.2,66.0,87.1,62.1,75.9,85.0,2,0,0,34,4.8,2,0,0,111.2,12,0,133,12,330,540,19,0,0,19,0,317,521,18,192,58,5,36,17,2,1,125,61,10.4
Adam Jones,2223,CB,CIN,8,3,0,63.2,1,1,7,57.5,59.6,87.0,,65.3,55.1,0,0,1,41,13.9,5,2,3,82.9,24,0,25,472,321,522,10,0,0,10,0,0,512,0,201,15,6,28,38,0,1,277,97,11.5
DeMarcus Ware,2228,ED,DEN,4,1,0,,1,0,10,60.0,70.0,32.5,75.0,53.8,51.7,1,8,0,,33.3,1,0,1,0.0,0,3,0,0,1,99,99,0,0,99,0,0,0,76,22,0,3,1,0,12,0,0,0,
Thomas Davis Sr.,2231,LB,CAR,8,7,1,72.5,0,2,5,48.6,65.7,84.7,90.6,72.0,69.4,1,8,2,42,8.2,4,0,0,98.3,29,2,379,1,267,469,53,0,0,53,0,2,416,54,148,34,15,38,40,11,3,304,196,10.5
Derrick Johnson,2232,LB,KC,8,15,0,82.8,0,0,16,79.9,68.5,86.7,53.5,48.7,49.3,1,2,1,30,18.4,14,1,0,91.5,24,1,481,16,319,543,19,0,0,19,0,6,524,28,196,21,27,47,29,4,1,193,155,8.0
Jonathan Babineaux,2276,DI,ATL,9,1,1,,0,0,2,52.3,50.8,84.1,55.8,52.3,27.1,1,8,0,,26.7,4,0,0,0.0,0,0,0,0,8,256,256,24,196,9,27,0,0,165,83,0,8,10,0,9,0,0,0,
Darren Sproles,2347,HB,PHI,2,0,0,,0,0,24,,63.6,62.9,,61.7,71.4,0,0,0,,0.0,0,0,1,0.0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,
Trent Cole,2363,ED,IND,2,1,0,100.0,0,0,14,46.9,57.0,80.0,61.6,58.8,24.1,1,4,0,8,50.0,2,0,0,100.0,1,0,0,0,2,68,68,0,0,67,1,0,0,41,25,0,1,1,1,5,0,8,8,8.0
Lorenzo Alexander,2476,ED,BUF,9,5,2,100.0,0,3,4,50.5,80.0,64.8,83.9,69.5,64.9,8,12,0,19,11.5,3,0,2,104.2,5,11,58,1,41,392,321,0,0,321,0,0,71,205,146,10,26,18,5,31,0,45,39,9.0
Ahmad Brooks,2945,ED,SF,8,3,1,85.7,1,0,28,60.6,49.0,39.7,54.4,48.3,36.1,1,19,0,31,26.9,7,1,3,118.8,6,2,13,2,57,445,407,1,0,406,0,0,38,177,211,23,10,16,7,22,0,92,58,15.3
Mario Williams,2946,ED,MIA,8,1,1,100.0,0,0,17,64.5,70.7,88.9,59.1,72.3,37.8,3,13,0,0,23.1,3,0,0,79.2,1,1,0,0,8,327,327,0,11,308,8,0,0,175,144,0,9,9,1,17,0,0,0,0.0
Donte Whitner,2953,S,WAS,4,4,0,75.0,0,0,32,56.2,57.9,80.6,56.4,63.2,78.7,0,0,0,22,9.1,2,0,0,95.5,9,0,62,3,117,186,10,0,0,10,0,94,176,3,66,17,4,16,12,0,0,89,64,9.9
Haloti Ngata,2957,DI,DET,6,2,1,100.0,0,0,11,58.6,59.0,58.6,58.1,62.2,72.9,1,9,0,8,0.0,0,0,1,139.6,1,1,1,0,2,241,240,16,184,2,38,0,1,157,82,0,6,5,1,11,1,8,0,8.0
Chad Greenway,2962,LB,MIN,8,5,0,58.3,0,0,18,31.8,57.7,78.8,50.2,81.6,49.0,0,0,1,27,17.4,4,0,0,69.4,7,0,141,0,74,183,22,0,0,22,0,1,161,7,102,19,11,14,12,0,1,74,60,10.6
Antonio Cromartie,2964,CB,IND,4,0,0,66.7,1,0,14,52.0,52.7,82.7,,55.6,68.0,0,0,0,44,7.1,1,1,5,107.8,14,0,9,176,138,204,3,0,0,3,0,1,201,0,66,15,1,13,21,0,1,173,78,12.4
Tamba Hali,2965,ED,KC,8,3,0,,2,0,16,71.5,74.6,23.5,70.7,76.0,80.9,2,23,0,,16.7,3,0,3,0.0,0,2,4,0,18,307,300,0,0,299,1,0,7,204,85,3,7,12,0,27,0,0,0,
Johnathan Joseph,2969,CB,HST,8,3,0,56.4,0,0,13,55.0,60.2,84.2,59.1,81.7,58.9,0,0,0,36,12.9,4,5,2,87.8,22,0,27,323,227,372,0,0,0,0,0,0,372,1,144,22,4,24,39,0,1,282,115,12.8
D'Qwell Jackson,2979,LB,IND,9,8,1,70.8,1,0,14,47.4,47.6,51.4,46.9,57.2,43.5,1,1,0,23,19.1,13,0,2,109.2,17,0,506,2,301,552,5,0,1,4,0,2,547,43,208,36,20,47,24,2,1,197,143,11.6
Roman Harper,2988,S,NO,6,0,0,85.7,0,0,20,55.6,49.0,0.0,49.8,53.0,28.8,0,1,0,16,28.6,2,0,1,98.8,6,0,59,6,67,118,19,0,0,19,0,13,99,12,39,21,2,5,7,1,0,54,46,9.0
Devin Hester,3002,WR,BLT,1,0,0,,0,0,3,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Darryl Tapp,3008,ED,NO,7,1,0,,0,0,20,,72.3,85.5,64.4,70.6,75.4,3,5,0,,0.0,0,0,0,0.0,0,1,0,0,0,155,154,0,5,126,23,0,1,95,60,0,7,6,0,9,0,0,0,
Frostee Rucker,3036,DI,ARZ,5,2,1,,0,1,1,,59.0,33.7,62.1,59.9,38.5,0,1,0,,20.0,1,0,0,0.0,0,0,0,0,0,112,112,9,85,8,10,0,0,55,57,0,2,2,0,1,0,0,0,
Will Blackmon,3060,S,WAS,7,2,0,57.1,0,1,32,71.7,72.6,84.6,62.7,62.4,58.8,0,2,0,23,17.4,4,2,0,72.3,8,1,38,6,208,324,10,0,0,10,0,242,314,7,109,28,6,17,14,3,0,76,33,9.5
Stephen Tulloch,3061,LB,PHI,7,0,0,100.0,0,0,24,52.3,59.9,75.5,57.8,70.0,33.5,0,0,0,19,25.0,1,0,0,108.3,4,0,48,0,23,48,0,0,0,0,0,0,48,2,23,0,1,3,4,0,0,40,32,10.0
Domata Peko Sr.,3068,DI,CIN,8,6,1,,0,0,7,72.1,56.9,67.0,54.4,56.4,62.3,1,3,0,,9.5,2,0,1,0.0,0,0,0,0,2,316,316,226,89,0,1,0,0,161,153,0,10,13,0,4,0,0,0,
Elvis Dumervil,3071,ED,BLT,2,0,0,,0,0,3,,57.4,78.0,56.5,60.1,,1,2,0,,,0,0,0,0.0,0,0,0,0,0,45,45,0,0,45,0,0,0,39,6,0,0,0,0,3,0,0,0,
Kyle Williams,3079,DI,BUF,9,4,0,,0,0,4,51.0,78.9,87.1,63.7,83.0,28.7,6,15,0,,15.2,5,0,0,0.0,0,4,15,0,4,474,459,75,266,36,82,0,15,283,187,0,22,24,0,25,0,0,0,
Rob Ninkovich,3080,ED,NE,4,7,0,75.0,0,0,19,58.0,58.6,84.8,48.1,70.8,31.8,0,4,0,22,31.6,6,1,0,99.0,6,0,14,1,46,189,167,0,0,166,1,0,22,79,64,7,3,6,8,4,0,66,30,11.0
Kedric Golston,3141,DI,WAS,2,1,0,,0,0,32,60.0,61.0,77.9,56.2,63.0,69.7,1,0,0,,0.0,0,0,0,0.0,0,0,0,0,1,30,30,24,6,0,0,0,0,8,21,0,1,2,0,1,0,0,0,
Antoine Bethea,3152,S,SF,8,5,0,82.6,0,1,28,60.8,63.9,49.5,53.1,71.9,89.9,1,2,1,78,3.6,2,1,1,129.6,19,0,131,13,292,578,11,0,0,11,0,351,567,11,275,72,18,48,23,3,2,294,160,15.5
Tom Johnson,3378,DI,MIN,8,4,0,,0,0,18,60.0,62.4,61.3,62.9,56.5,31.7,6,10,1,,16.7,2,0,1,0.0,0,2,2,0,0,274,272,24,238,1,9,0,2,212,62,0,6,6,0,18,0,0,0,
Tony McDaniel,3423,DI,SEA,8,7,1,,0,0,29,60.0,68.4,86.1,52.4,73.7,75.1,0,3,0,,5.0,1,0,0,0.0,0,0,0,0,0,266,265,119,124,7,15,0,1,142,124,0,10,12,0,3,0,0,0,
Tramon Williams,3558,CB,CLV,7,3,0,76.5,0,0,8,55.6,59.3,82.7,50.1,73.7,55.6,1,0,1,42,16.7,5,1,1,121.1,26,0,29,46,210,354,0,0,0,0,0,0,354,4,140,279,10,22,34,1,3,311,122,12.0
Brent Grimes,3589,CB,TB,8,4,0,53.1,2,0,30,68.1,70.3,84.9,60.0,75.3,73.9,0,1,1,32,6.9,2,8,4,96.1,26,0,43,495,331,551,1,0,0,1,0,0,550,1,219,12,3,23,49,1,4,366,98,14.1
Darrelle Revis,3630,CB,NYJ,8,2,0,68.8,0,0,22,59.4,61.9,84.8,,69.9,39.3,0,0,0,84,16.3,7,2,1,103.1,33,0,42,376,302,474,1,0,0,1,0,0,473,0,172,55,10,34,48,0,1,424,159,12.8
Lawrence Timmons,3631,LB,PIT,8,14,0,80.0,0,0,25,59.4,54.0,42.1,46.3,56.0,63.9,1,1,0,31,10.1,7,2,1,107.5,32,1,399,4,234,440,9,0,0,9,0,0,431,52,154,28,27,48,40,3,1,312,183,9.8
Leon Hall,3634,CB,NYG,7,3,0,75.0,0,0,21,70.5,67.8,82.4,61.5,48.6,58.1,1,0,0,55,18.2,4,1,0,113.2,21,1,54,9,207,282,20,0,0,20,0,14,262,16,59,185,5,15,28,2,1,247,173,11.8
Michael Griffin,3635,S,CAR,3,1,0,100.0,0,0,5,47.6,60.1,76.0,58.8,79.3,86.3,0,0,0,15,0.0,0,0,0,118.8,1,0,54,2,39,94,8,0,0,8,0,27,86,1,54,3,4,9,1,0,0,15,14,15.0
Reggie Nelson,3637,S,OAK,9,7,0,61.5,0,0,23,51.4,59.1,87.1,64.1,79.2,78.4,1,0,3,48,8.7,4,3,0,102.7,8,0,82,7,376,597,12,0,0,12,0,464,585,7,214,32,2,35,13,1,2,154,43,19.3
Alan Branch,3649,DI,NE,8,3,0,,0,1,19,60.0,65.9,85.5,54.2,71.7,49.8,0,6,0,,11.1,3,0,0,0.0,0,1,0,0,0,339,339,98,185,18,38,0,0,194,145,0,19,21,0,7,0,0,0,
Paul Posluszny,3650,LB,JAX,8,11,0,67.6,0,0,15,75.0,77.5,85.3,73.2,68.7,74.0,1,5,1,44,8.7,6,0,0,83.8,23,2,470,1,284,535,0,0,0,0,0,6,535,40,211,58,28,52,34,8,1,227,154,9.9
Eric Weddle,3653,S,BLT,8,10,0,45.5,0,1,3,84.3,89.8,51.9,76.9,89.6,90.0,0,3,1,10,2.4,1,4,1,14.6,5,0,179,5,320,505,33,0,0,33,0,242,472,6,179,46,16,31,11,3,0,25,9,5.0
David Harris,3663,LB,NYJ,8,5,0,72.0,0,0,22,61.4,58.5,83.6,46.4,59.6,63.0,0,5,0,32,10.0,4,1,0,99.4,18,0,416,1,240,452,5,0,0,5,0,1,447,55,157,28,16,31,25,5,1,144,123,8.0
Justin Durant,3664,LB,DAL,8,10,0,100.0,0,0,9,58.0,60.2,0.0,82.3,66.0,89.9,0,1,0,32,0.0,0,1,3,118.8,15,1,165,1,123,181,4,0,0,4,0,1,177,4,54,10,7,17,15,2,0,188,91,12.5
Charles Johnson,3699,ED,CAR,8,2,1,100.0,0,2,5,70.2,83.2,72.1,70.7,79.0,66.6,7,20,0,5,12.5,2,0,1,87.5,1,1,0,0,21,343,343,0,0,335,8,0,0,207,115,0,12,12,1,28,0,5,0,5.0
Brandon Mebane,3701,DI,SD,9,0,0,,0,0,27,69.1,86.8,86.4,72.4,79.8,63.2,2,9,1,,11.1,2,0,0,0.0,0,2,1,0,0,309,308,211,97,0,0,0,1,157,152,0,11,16,0,13,0,0,0,
Brian Robison,3718,ED,MIN,8,4,1,100.0,0,2,18,53.4,59.5,73.8,66.2,49.1,32.3,2,17,0,15,29.4,5,0,1,88.5,4,4,104,0,14,436,332,0,11,309,12,0,104,270,152,0,10,8,4,23,0,21,19,5.3
Paul Soliai,3724,DI,CAR,6,0,0,,0,0,5,,55.2,80.9,62.0,50.4,70.1,1,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,91,91,34,54,0,3,0,0,53,38,0,4,4,0,4,0,0,0,
Dashon Goldson,3742,S,ATL,2,0,0,100.0,0,0,2,47.2,43.5,69.7,,60.0,22.9,0,0,0,14,100.0,1,0,0,118.8,1,0,2,0,3,5,2,0,0,2,0,0,3,0,2,1,0,0,1,0,0,14,10,14.0
Corey Graham,3784,S,BUF,9,4,0,58.8,0,0,4,77.9,77.1,87.5,59.1,66.4,50.6,0,3,1,25,20.0,9,5,0,75.6,10,1,153,11,333,585,20,0,0,20,0,313,565,19,233,87,11,32,17,4,1,120,86,12.0
William Gay,3786,CB,PIT,8,4,0,66.7,0,0,25,73.4,72.5,48.8,49.6,71.1,67.5,0,2,0,53,11.8,4,1,2,106.3,22,0,43,190,320,495,22,0,0,22,0,4,473,13,162,236,10,26,33,2,2,225,104,10.2
Chris Long,4316,ED,NE,8,4,1,80.0,0,0,19,57.1,63.5,68.3,59.3,68.3,54.9,3,20,0,18,18.2,4,0,1,95.8,4,2,3,0,27,391,388,1,37,323,27,0,3,238,126,0,8,14,5,25,0,35,20,8.8
Glenn Dorsey,4319,DI,SF,5,4,0,,0,0,28,,62.4,31.8,53.8,68.0,54.7,0,0,0,,10.0,1,0,1,0.0,0,1,0,0,0,110,110,90,18,0,2,0,0,45,65,0,4,5,0,1,0,0,0,
Leodis McKelvin,4325,CB,PHI,5,2,0,54.2,0,0,24,56.1,56.8,81.7,,58.1,51.1,0,0,0,53,20.0,3,3,1,128.0,13,0,14,205,141,224,0,0,0,0,0,0,224,0,83,5,2,10,24,0,4,237,72,18.2
Dominique Rodgers-Cromartie,4330,CB,NYG,7,0,0,52.9,1,1,21,75.2,75.1,84.2,58.1,68.2,60.2,0,3,2,44,11.1,3,7,2,63.6,27,0,25,214,270,398,7,0,0,7,0,1,391,12,116,151,9,24,51,3,1,333,131,12.3
Aqib Talib,4334,CB,DEN,7,3,0,53.7,0,0,10,89.9,90.2,83.8,,80.9,58.2,0,0,3,20,16.0,4,8,2,37.0,22,0,43,352,274,444,0,0,0,0,0,13,444,0,170,36,7,18,41,0,0,204,92,9.3
Brandon Flowers,4349,CB,SD,5,1,0,57.1,1,0,27,70.9,75.6,82.0,92.0,76.7,89.9,0,5,1,48,0.0,0,4,1,78.1,24,0,31,74,222,317,6,0,0,6,0,0,311,5,90,206,8,23,42,5,1,306,160,12.8
Tracy Porter,4354,CB,CHI,8,1,0,58.8,0,0,6,59.9,62.5,85.8,,71.5,58.2,0,0,2,51,12.9,4,3,0,83.7,30,0,25,471,321,505,0,0,0,0,0,0,505,0,184,9,3,26,51,0,3,359,104,12.0
Calais Campbell,4364,DI,ARZ,8,6,2,,0,0,1,71.8,90.0,85.7,80.5,80.6,67.5,8,14,1,,7.1,2,0,0,0.0,0,2,10,0,0,416,406,39,286,10,71,0,10,253,163,0,15,20,0,24,0,0,0,
Jason Jones,4368,ED,MIA,8,2,0,100.0,0,0,17,55.8,49.7,28.3,60.6,48.6,79.5,5,7,0,25,5.9,1,0,3,118.8,2,3,11,0,9,297,286,2,62,202,20,0,11,170,118,0,14,14,2,15,0,32,22,16.0
Kendall Langford,4380,DI,IND,7,1,2,,0,0,14,58.6,44.1,85.7,51.6,40.5,42.3,1,7,0,,18.2,2,0,0,0.0,0,0,6,0,3,300,293,13,84,92,104,0,7,199,98,1,8,8,0,8,0,0,0,
Pat Sims,4391,DI,CIN,8,6,0,,0,0,7,,51.7,55.2,69.1,44.3,74.8,2,3,0,,0.0,0,0,1,0.0,0,1,0,0,0,204,204,54,150,0,0,0,0,103,101,0,9,11,0,6,0,0,0,
Cliff Avril,4406,ED,SEA,8,2,2,0.0,0,3,29,59.8,74.9,63.5,76.9,63.3,49.2,8,23,0,,26.7,4,0,2,39.6,0,10,4,0,14,464,460,0,1,454,5,0,4,278,172,0,19,9,1,41,0,0,0,
Philip Wheeler,4407,LB,ATL,9,5,0,81.8,0,0,2,54.2,55.1,42.5,50.9,64.8,35.0,2,0,0,26,22.7,5,0,1,107.6,9,0,37,3,82,205,127,0,0,127,0,9,78,34,89,29,7,12,11,2,0,108,58,12.0
Tyvon Branch,4414,CB,ARZ,4,2,0,64.7,1,0,1,68.6,71.2,81.5,56.6,77.8,88.8,1,2,0,15,0.0,0,1,1,75.9,11,0,8,14,116,179,15,0,0,15,0,2,164,8,55,140,5,20,17,3,0,81,15,7.4
William Hayes,4417,ED,LA,6,3,0,,0,0,26,67.7,71.0,59.1,60.3,75.3,78.2,2,8,0,,5.9,1,0,1,0.0,0,1,3,0,1,206,203,2,2,161,38,0,3,131,74,0,10,13,0,11,0,0,0,
Dwight Lowery,4427,S,SD,9,3,0,69.6,0,0,27,74.2,72.4,86.2,53.3,59.9,72.7,0,0,0,45,8.6,3,4,0,96.8,16,0,177,14,409,610,23,0,0,23,0,282,587,5,196,114,6,29,23,0,0,203,87,12.7
Quintin Demps,4431,S,HST,5,2,0,75.0,0,1,13,63.8,68.9,84.0,60.0,72.5,68.8,0,0,1,7,10.0,2,0,1,43.8,3,0,49,2,147,259,14,0,0,14,0,176,245,1,111,18,5,16,4,0,0,18,2,6.0
Brandon Carr,4454,CB,DAL,8,4,0,64.4,0,0,9,69.8,69.6,87.1,,60.9,62.6,1,0,1,57,11.4,4,4,1,95.0,29,0,12,467,346,500,8,0,0,8,0,0,492,0,154,13,7,27,45,1,2,364,105,12.6
Orlando Scandrick,4457,CB,DAL,4,0,0,77.8,0,1,9,66.1,66.0,11.6,59.9,72.2,77.3,0,1,0,45,6.3,1,1,1,121.8,14,2,7,20,121,191,16,0,0,16,0,2,175,11,59,146,5,15,18,3,1,158,49,11.3
Letroy Guion,4466,DI,GB,7,4,1,,0,0,12,60.0,72.2,24.8,51.5,84.4,74.1,0,0,0,,7.7,1,0,2,0.0,0,0,1,0,0,189,188,119,67,0,2,0,1,96,93,0,7,8,0,0,0,0,0,
Matthew Slater,4467,WR,NE,1,0,0,,0,0,19,,60.0,60.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Erik Walden,4481,ED,IND,9,2,0,85.7,0,2,14,56.4,56.6,70.0,61.3,51.6,43.1,6,8,0,18,21.1,4,0,1,152.7,6,7,34,0,75,446,388,0,0,388,0,0,58,214,157,23,13,13,7,21,1,78,61,13.0
Ahtyba Rubin,4504,DI,SEA,8,2,0,100.0,0,1,29,59.5,56.2,84.8,50.5,59.5,75.2,0,3,0,6,0.0,0,0,0,91.7,1,0,1,0,1,293,292,13,275,0,4,0,1,152,140,0,10,16,1,3,0,6,2,6.0
Wesley Woodyard,4583,LB,TEN,9,2,0,78.6,0,0,31,41.6,62.7,81.5,76.0,76.2,53.6,3,10,0,24,18.8,6,1,2,101.2,11,2,269,3,134,307,17,0,0,17,0,0,290,33,140,18,14,24,14,15,0,116,59,10.5
Leger Douzable,4654,DI,BUF,9,5,0,0.0,0,0,4,64.4,55.4,85.6,59.4,47.7,64.5,4,5,0,,5.6,1,0,0,39.6,0,2,6,0,3,278,271,40,161,37,33,0,7,159,116,0,10,12,1,11,0,0,0,
Erin Henderson,4656,LB,NYJ,5,6,0,80.0,0,0,22,48.4,42.3,82.2,50.2,46.8,67.6,1,2,0,16,9.1,2,0,0,97.9,8,0,156,2,68,168,7,0,0,7,0,0,161,26,74,2,4,14,10,3,0,75,62,9.4
Wallace Gilberry,4763,ED,DET,4,2,0,,0,0,11,60.2,45.2,83.9,48.2,46.7,46.8,0,6,0,,16.7,1,0,0,0.0,0,0,1,0,1,126,124,3,26,86,9,0,2,92,33,1,1,3,0,6,0,0,0,
Jerrell Freeman,4888,LB,CHI,8,13,0,82.1,1,0,6,90.5,90.1,85.8,60.0,74.3,90.1,2,1,0,32,3.9,3,2,2,92.5,32,0,457,5,324,548,4,0,0,3,1,3,544,22,202,79,35,60,39,3,0,242,137,7.6
Cameron Wake,4907,ED,MIA,8,3,1,,0,3,17,60.9,87.9,40.4,90.5,57.6,66.9,2,22,0,,22.2,2,0,2,0.0,0,6,0,0,8,234,234,0,1,228,5,0,0,169,57,0,8,4,0,30,0,0,0,
Tyson Jackson,4926,DI,ATL,9,2,1,,0,0,2,60.0,60.9,25.0,58.6,66.4,48.9,1,4,0,,12.5,1,0,2,0.0,0,0,2,0,0,199,197,2,135,20,40,0,2,104,95,0,4,5,0,5,0,0,0,
Brian Orakpo,4936,ED,TEN,9,4,0,75.0,0,0,31,72.8,75.0,89.1,75.3,56.3,82.6,3,27,0,9,0.0,0,0,0,79.2,3,7,60,3,50,451,384,0,0,384,0,0,67,246,155,4,14,11,4,37,0,14,7,4.7
Malcolm Jenkins,4937,S,PHI,8,4,0,63.6,1,0,24,72.8,74.2,51.6,60.2,74.5,62.6,1,4,1,37,13.5,5,5,3,113.8,21,1,123,10,304,515,52,0,0,52,0,141,463,27,184,189,14,28,33,6,4,251,105,12.0
Brian Cushing,4938,LB,HST,6,6,0,85.7,0,0,13,65.1,49.5,19.3,48.5,45.8,77.0,0,1,0,20,5.9,2,0,1,103.6,6,0,253,0,105,266,6,0,0,6,0,0,260,30,131,7,15,26,7,1,0,62,42,10.3
Robert Ayers,4941,ED,TB,4,2,0,100.0,1,0,30,51.9,60.6,61.5,61.8,63.8,58.2,4,7,0,47,11.1,1,0,1,118.8,1,1,0,0,6,213,213,2,10,177,24,0,0,138,69,0,6,6,1,12,0,47,43,47.0
Vontae Davis,4948,CB,IND,7,1,0,59.5,1,0,14,63.1,61.0,5.2,55.6,60.7,57.9,0,0,1,25,15.4,4,3,4,74.5,25,0,20,377,285,418,0,0,0,0,0,1,418,2,131,20,7,21,42,0,1,250,77,10.0
Clay Matthews,4949,ED,GB,5,1,0,100.0,0,0,12,64.2,54.3,46.6,60.8,49.6,39.8,1,10,0,14,20.0,2,0,1,118.8,1,3,25,0,6,190,164,0,0,164,0,0,26,110,74,1,6,7,1,14,0,14,3,14.0
Ziggy Hood,4955,DI,WAS,8,5,1,,0,1,32,61.7,44.7,49.1,54.9,42.7,60.6,3,8,0,,6.3,1,0,2,0.0,0,1,0,0,3,351,351,135,146,17,53,0,0,213,135,0,7,10,0,12,0,0,0,
Patrick Chung,4957,S,NE,8,4,0,73.7,2,0,19,54.4,57.5,82.8,48.4,65.6,52.4,0,6,1,31,17.6,9,2,2,95.8,28,0,228,32,335,529,61,0,0,61,0,66,468,15,179,141,13,38,38,6,1,315,107,11.3
James Laurinaitis,4958,LB,NO,3,3,1,75.0,0,0,20,46.4,33.9,80.8,57.0,30.3,60.0,0,2,0,34,11.8,2,1,0,116.7,6,0,206,0,107,216,5,0,0,5,0,3,211,23,86,2,2,12,8,2,0,116,51,19.3
Rey Maualuga,4961,LB,CIN,8,6,0,73.3,0,0,7,43.5,30.0,82.3,51.0,32.1,29.8,0,0,0,26,24.1,7,0,0,135.8,11,0,212,0,94,223,0,0,0,0,0,0,223,5,124,11,11,16,15,0,2,119,62,10.8
Darius Butler,4964,CB,IND,6,1,0,65.2,0,1,14,73.4,72.5,82.1,63.1,53.1,48.4,1,1,2,26,21.7,5,1,1,56.8,15,0,14,7,175,242,2,0,0,2,0,58,240,7,60,161,6,17,23,2,1,122,57,8.1
