player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Domata Peko Sr.,3068,DI,DEN,10,8,0,,0,0,10,84.4,63.1,30.7,56.2,66.3,45.2,1,3,0,,12.5,3,0,3,0.0,0,1,0,0,0,343,343,220,122,0,1,0,0,173,170,0,10,13,0,5,0,0,0,
Kyle Williams,3079,DI,BUF,10,3,1,,0,1,4,62.5,67.1,68.5,65.3,62.4,60.7,5,13,0,,18.2,2,0,1,0.0,0,6,0,0,2,408,408,12,290,1,105,0,0,276,130,0,8,6,0,24,0,0,0,
Antoine Bethea,3152,S,ARZ,10,11,0,83.3,0,1,1,72.1,68.3,37.2,59.6,62.2,76.2,2,3,0,21,8.2,7,0,2,110.2,20,2,275,14,364,708,99,0,0,99,0,226,609,27,317,94,24,67,24,7,1,171,119,8.6
Tom Johnson,3378,DI,MIN,8,2,0,,0,0,18,73.2,65.0,55.2,62.4,59.9,75.2,2,6,0,,0.0,0,0,1,0.0,0,3,0,0,1,219,219,8,173,1,37,0,0,145,73,0,8,12,0,11,0,0,0,
Tramon Williams,3558,S,GB,10,2,0,61.1,0,0,12,60.0,60.4,87.2,46.1,61.5,64.8,0,0,0,55,14.3,6,0,1,127.1,22,0,61,335,399,666,4,0,0,4,0,162,662,8,259,102,8,34,36,0,5,298,123,13.5
Brent Grimes,3589,CB,TB,8,3,0,67.7,1,1,30,56.2,55.6,84.6,,50.3,59.2,0,0,0,43,15.6,5,2,2,111.5,21,0,39,413,279,476,0,0,0,0,0,0,476,0,197,24,2,24,31,0,1,314,93,15.0
Leon Hall,3634,CB,OAK,10,3,1,88.0,0,0,23,57.1,63.3,83.1,57.8,83.4,62.8,1,0,0,59,11.5,3,2,0,118.8,22,0,23,9,209,366,8,0,0,8,0,2,358,13,144,324,9,20,25,1,0,333,224,15.1
Reggie Nelson,3637,S,OAK,9,2,0,55.6,0,1,23,67.2,66.2,82.9,55.4,59.8,58.5,0,1,1,49,20.0,5,0,0,88.7,5,0,153,5,191,343,20,0,0,20,0,137,323,15,137,28,4,18,9,1,2,87,27,17.4
Eric Weddle,3653,S,BLT,10,3,1,52.9,1,0,3,73.1,77.8,87.9,78.8,77.2,79.5,2,1,0,22,7.8,4,1,1,61.4,9,1,130,7,402,646,29,0,0,29,0,391,617,17,227,89,12,44,17,4,0,62,16,6.9
Brandon Mebane,3701,DI,LAC,10,11,1,,0,1,27,64.6,56.8,50.8,57.7,56.9,61.8,2,3,0,,3.4,1,0,2,0.0,0,1,0,0,9,333,333,284,47,1,1,0,0,165,159,0,11,17,0,6,0,0,0,
Corey Graham,3784,S,PHI,7,5,1,58.3,0,0,24,52.0,56.1,81.5,61.6,69.9,65.0,0,2,0,19,13.3,4,1,1,96.9,7,0,59,1,181,266,13,0,0,13,0,153,253,8,77,40,5,21,12,2,1,53,22,7.6
Chris Long,4316,ED,PHI,10,5,0,100.0,0,1,24,48.3,74.2,68.6,74.1,64.5,58.0,10,19,0,2,17.6,3,0,1,79.2,1,5,0,0,6,359,359,0,3,352,4,0,0,254,99,0,9,9,1,34,0,2,2,2.0
Dominique Rodgers-Cromartie,4330,CB,OAK,5,1,0,60.0,0,0,23,75.1,67.0,80.2,,39.2,29.3,0,0,0,15,38.5,5,2,1,69.6,6,0,17,121,72,147,4,0,0,4,0,0,143,0,75,5,3,7,10,0,0,42,25,7.0
Aqib Talib,4334,CB,LA,3,0,0,50.0,1,1,26,76.3,77.7,80.1,,73.4,81.5,0,0,0,13,0.0,0,2,1,66.7,4,0,14,105,90,140,1,0,0,1,0,0,139,0,50,20,1,9,8,0,0,44,26,11.0
Calais Campbell,4364,ED,JAX,10,5,1,100.0,0,0,15,76.0,84.9,63.6,65.7,90.3,70.5,5,18,0,4,4.5,2,0,3,83.3,1,6,2,0,2,502,500,12,38,343,107,0,2,310,190,0,40,37,1,29,0,4,9,4.0
William Hayes,4417,ED,MIA,3,0,0,,0,0,17,,79.8,81.0,67.9,79.1,74.0,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,64,64,3,11,40,10,0,0,47,17,0,4,2,0,2,0,0,0,
Brandon Carr,4454,CB,BLT,10,1,0,49.0,0,0,3,74.6,73.9,53.3,52.1,69.6,79.8,0,0,1,51,3.4,1,8,3,65.2,24,0,62,472,382,590,3,0,0,3,0,0,587,4,204,52,6,27,49,0,0,362,128,15.1
Orlando Scandrick,4457,CB,KC,11,0,0,50.7,3,0,16,68.6,67.7,23.6,,68.2,41.1,0,0,1,32,19.4,7,10,9,77.2,38,0,26,542,479,612,1,0,0,1,0,1,611,0,133,42,12,29,75,0,4,372,116,9.8
Wesley Woodyard,4583,LB,TEN,8,13,1,84.0,0,0,31,69.4,70.9,84.1,61.9,67.3,79.3,2,3,0,44,6.5,4,0,0,104.8,21,3,320,1,217,376,42,0,0,42,0,2,334,38,121,11,24,45,25,8,0,229,119,10.9
Danny Amendola,4717,WR,MIA,1,0,0,,0,0,17,,60.0,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Cameron Wake,4907,ED,MIA,8,5,0,,0,0,17,60.1,81.8,68.9,74.5,77.1,72.2,4,24,0,,5.0,1,0,1,0.0,0,4,0,0,1,293,293,0,0,281,12,0,0,182,110,0,15,14,0,32,0,0,0,
Brian Orakpo,4936,ED,TEN,10,5,2,83.3,0,1,31,86.2,70.4,88.2,59.1,63.4,53.1,3,15,0,15,13.0,3,0,0,93.1,5,1,32,1,44,432,397,0,1,389,7,0,35,235,153,2,13,15,6,19,0,38,27,7.6
Malcolm Jenkins,4937,S,PHI,10,5,2,75.6,0,2,24,72.6,71.9,84.9,61.5,65.6,54.3,0,6,0,75,15.9,11,4,1,124.0,31,0,256,26,411,647,77,0,0,77,0,96,570,38,198,192,27,53,41,6,3,340,188,11.0
Vontae Davis,4948,CB,BUF,1,0,0,100.0,0,0,4,62.3,59.4,74.7,,51.3,72.8,0,0,0,10,0.0,0,0,0,147.9,1,0,2,25,17,29,0,0,0,0,0,1,29,0,12,1,1,1,1,0,1,10,0,10.0
Clay Matthews,4949,ED,GB,10,4,0,100.0,0,1,12,58.9,59.7,67.9,59.4,59.6,41.7,5,9,0,34,17.2,5,0,3,116.2,9,3,26,2,64,473,437,0,0,430,7,0,36,227,182,8,17,20,9,17,0,107,91,11.9
Ziggy Hood,4955,DI,MIA,6,0,0,,0,0,17,60.0,41.5,79.8,57.0,46.8,36.5,0,3,0,,20.0,1,0,0,0.0,0,0,0,0,0,88,87,7,47,0,33,0,1,56,32,0,4,4,0,3,0,0,0,
Patrick Chung,4957,S,NE,9,9,0,66.7,0,0,19,70.8,67.6,56.9,61.5,59.0,74.9,1,4,1,29,6.0,3,2,2,99.6,28,1,231,73,359,564,57,0,0,57,0,46,507,23,182,157,15,38,42,6,3,283,139,10.1
Connor Barwin,4969,ED,NYG,10,5,3,0.0,0,0,21,73.6,51.2,87.7,58.1,36.5,54.5,3,5,0,,9.1,1,0,0,39.6,0,1,2,0,6,246,243,0,2,227,14,0,3,142,98,1,3,5,1,9,0,0,0,
Mike Mitchell,4970,S,IND,4,0,0,85.7,0,1,14,76.9,79.1,81.6,57.3,66.6,60.5,0,0,1,9,17.4,4,0,0,46.1,6,0,50,3,94,159,3,0,0,3,0,95,156,2,63,8,9,19,7,0,0,32,16,5.3
Michael Johnson,4993,ED,CIN,9,5,1,,0,0,7,58.9,53.4,67.3,49.3,60.7,28.9,2,6,1,,21.7,5,0,1,0.0,0,1,1,0,1,290,289,0,32,217,40,0,1,153,136,0,7,13,0,9,0,0,0,
Glover Quin,5035,S,DET,10,7,0,77.8,0,0,11,56.0,59.3,82.6,57.2,65.2,61.8,1,0,0,42,12.7,7,1,0,118.3,14,0,162,15,318,549,23,0,0,23,0,282,526,3,228,67,9,41,18,1,0,223,90,15.9
Jason McCourty,5127,CB,NE,10,2,0,53.6,1,0,19,76.9,78.3,85.2,,76.1,74.5,0,0,0,67,9.5,4,7,1,84.5,30,0,54,396,373,554,0,0,0,0,0,4,554,0,181,100,12,36,56,0,1,428,140,14.3
Captain Munnerlyn,5140,CB,CAR,10,4,0,69.0,1,0,5,63.4,63.4,85.0,60.1,58.1,62.6,1,2,1,26,14.3,4,3,2,82.3,29,0,25,8,290,421,21,0,0,21,0,3,400,22,109,364,5,20,42,3,1,249,133,8.6
Ricky Jean Francois,5168,DI,DET,10,4,0,,1,0,11,62.7,57.7,58.0,58.9,56.1,64.1,0,7,0,,5.6,1,0,1,0.0,0,2,0,0,0,243,243,19,168,4,52,0,0,117,126,0,10,13,0,9,0,0,0,
Clinton McDonald,5173,DI,OAK,9,9,0,,0,0,23,67.0,67.1,85.1,53.2,67.3,76.5,0,4,0,,0.0,0,0,0,0.0,0,1,0,0,0,246,246,22,160,57,7,0,0,125,121,0,11,12,0,5,0,0,0,
Steve McLendon,5232,DI,NYJ,10,6,1,,1,0,22,65.0,74.3,19.9,64.8,77.0,54.6,0,6,0,,9.1,2,0,3,0.0,0,1,0,0,0,272,272,107,156,0,9,0,0,129,143,0,9,14,0,7,0,0,0,
Michael Bennett,5273,ED,PHI,10,3,0,,1,1,24,62.0,71.8,43.4,72.2,64.8,45.3,14,20,0,,27.8,5,0,4,0.0,0,6,1,0,7,416,415,2,18,301,94,0,1,309,100,0,12,10,0,40,0,0,0,
Ramon Humber,5310,LB,BUF,6,1,0,83.3,0,0,4,58.4,57.2,76.5,51.8,59.9,29.3,0,0,0,17,42.9,3,1,0,97.9,5,0,50,0,33,60,7,0,0,7,0,0,53,5,22,3,2,3,6,0,0,45,45,9.0
Ndamukong Suh,5527,DI,LA,11,9,2,,1,0,26,71.7,72.9,42.6,66.9,71.8,63.0,6,25,0,,6.5,2,0,5,0.0,0,4,2,0,1,606,604,217,223,109,55,0,2,395,210,0,14,20,0,35,0,0,0,
Gerald McCoy,5528,DI,TB,8,0,0,,1,0,30,61.5,72.7,36.5,63.7,78.5,60.1,7,7,0,,25.0,3,0,4,0.0,0,5,0,0,1,408,408,54,268,2,84,0,0,253,154,0,11,9,0,19,0,0,0,
Joe Haden,5532,CB,PIT,9,4,0,55.2,0,0,25,71.2,69.7,85.6,,54.8,30.9,0,0,1,33,24.4,10,8,2,70.8,32,0,43,518,384,575,4,0,0,4,0,1,571,0,191,9,7,27,58,0,1,337,93,10.5
Tyson Alualu,5535,DI,PIT,9,3,0,,0,0,25,65.3,63.4,83.0,57.9,60.2,75.0,0,8,0,,14.3,2,0,0,0.0,0,0,4,0,1,213,209,12,108,15,74,0,4,118,94,0,9,9,0,8,0,0,0,
Brandon Graham,5538,ED,PHI,10,6,1,,0,0,24,68.2,90.2,75.2,86.4,78.6,68.9,5,36,0,,10.0,3,0,1,0.0,0,4,0,0,8,438,438,3,22,351,62,0,0,306,124,0,18,21,0,45,0,0,0,
Earl Thomas III,5539,S,SEA,4,2,0,50.0,0,0,29,90.6,91.3,13.0,64.0,71.5,90.4,0,1,3,22,0.0,0,1,1,73.6,3,0,38,3,140,237,6,0,0,6,0,166,231,4,93,24,6,21,6,1,1,43,7,14.3
Jason Pierre-Paul,5540,ED,TB,10,5,0,100.0,3,1,30,70.0,64.7,34.8,61.7,66.4,54.8,6,14,0,4,17.1,6,0,5,83.3,1,10,6,0,13,592,586,5,40,486,55,0,6,346,233,0,25,24,1,30,0,4,2,4.0
Derrick Morgan,5541,ED,TEN,7,1,2,100.0,0,0,31,79.6,58.5,87.1,56.1,49.9,47.7,4,4,0,2,20.0,2,0,0,79.2,1,0,40,0,17,246,202,0,6,185,11,0,44,136,93,4,4,7,1,8,0,2,0,2.0
Kareem Jackson,5545,CB,HST,10,7,1,58.5,0,2,13,83.4,87.3,87.0,67.2,86.9,60.7,0,1,2,30,14.5,10,7,1,64.3,31,1,82,281,427,684,6,0,0,6,0,130,678,13,244,185,26,52,53,2,0,371,171,12.0
Devin McCourty,5552,S,NE,10,8,0,78.1,0,1,19,78.7,79.4,83.6,50.3,75.9,82.7,0,2,1,27,6.4,3,1,0,128.9,25,0,219,36,442,680,9,0,0,9,0,327,671,8,230,89,7,36,32,2,5,274,98,11.0
Jerry Hughes,5556,ED,BUF,10,6,1,60.0,0,3,4,57.2,86.2,51.3,90.3,68.7,61.4,10,34,0,17,17.2,5,0,3,78.8,3,6,0,0,19,408,408,0,2,401,5,0,0,256,133,0,19,18,5,50,0,32,6,10.7
Patrick Robinson,5557,CB,NO,3,1,0,85.7,1,0,20,66.1,66.9,79.6,59.1,67.2,56.0,0,0,0,23,14.3,1,0,2,98.8,6,0,1,5,74,110,1,0,0,1,0,1,109,1,35,102,2,5,7,0,0,54,24,9.0
Rob Gronkowski,5567,TE,NE,1,0,0,,0,0,19,60.0,60.0,62.9,,,,0,0,0,,,0,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Linval Joseph,5571,DI,MIN,9,6,0,,0,1,18,73.9,68.6,41.5,61.1,71.4,67.4,1,9,0,,3.4,1,0,3,0.0,0,1,0,0,0,427,426,243,172,0,11,0,1,257,170,0,16,22,0,11,0,0,0,
Carlos Dunlap,5579,ED,CIN,10,3,5,,1,2,7,68.8,76.3,32.4,70.2,76.0,64.5,9,16,0,,8.0,2,0,5,0.0,0,7,2,0,7,541,537,0,4,512,21,0,4,350,184,2,17,20,0,32,0,0,0,
Sean Lee,5580,LB,DAL,5,10,0,72.7,0,0,9,57.8,64.8,82.7,61.4,69.8,49.7,1,1,0,36,15.2,5,1,0,108.1,8,1,174,1,100,192,5,0,0,5,0,1,187,14,78,10,16,18,11,3,0,120,65,15.0
Golden Tate,5585,WR,PHI,1,0,0,,0,0,24,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Morgan Burnett,5596,S,PIT,6,7,0,64.3,1,0,25,67.0,70.6,79.4,76.1,68.0,86.5,1,1,0,30,0.0,0,0,2,135.1,9,0,129,7,139,202,7,0,0,7,0,18,195,6,57,41,7,13,14,2,3,134,43,14.9
Earl Mitchell,5605,DI,SF,10,7,0,,0,0,28,63.3,66.1,86.4,54.9,67.0,76.1,3,4,0,,0.0,0,0,0,0.0,0,0,0,0,3,293,293,180,109,0,4,0,0,140,150,0,10,15,0,7,0,0,0,
Corey Peters,5607,DI,ARZ,9,6,1,,0,0,1,62.0,68.7,88.1,57.4,69.7,64.0,1,9,0,,3.2,1,0,0,0.0,0,2,1,0,2,452,450,236,205,1,8,0,2,249,201,0,19,24,0,12,0,0,0,
Andre Roberts,5612,WR,NYJ,1,0,0,,0,0,22,60.7,70.2,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Everson Griffen,5624,ED,MIN,5,1,1,0.0,1,0,18,59.7,68.8,12.8,63.6,80.0,66.3,4,6,0,,8.3,1,0,4,39.6,0,4,0,0,7,269,269,0,1,257,11,0,0,159,103,0,10,10,1,14,0,0,0,
Geno Atkins,5643,DI,CIN,10,11,0,100.0,1,0,7,60.0,84.8,73.1,83.3,74.3,48.1,8,31,0,14,18.8,6,0,1,118.8,1,6,2,0,1,516,514,34,421,7,52,0,2,321,194,0,18,15,1,45,0,14,2,14.0
Al Woods,5646,DI,IND,10,6,1,100.0,1,0,14,50.7,60.3,46.5,64.0,67.9,28.2,2,7,0,13,20.0,4,0,2,118.8,1,0,0,0,11,313,313,155,154,0,4,0,0,145,157,0,5,10,1,9,0,13,1,13.0
Kendrick Lewis,5659,S,TEN,6,5,0,77.8,0,0,31,46.0,47.5,83.4,,59.1,60.5,0,0,0,55,15.0,3,0,0,146.3,7,0,72,7,118,215,6,0,0,6,0,110,209,0,97,19,2,12,9,0,1,92,48,13.1
Sherrick McManis,5667,CB,CHI,10,2,0,77.8,0,0,6,90.6,89.3,78.9,51.2,61.2,71.7,0,3,1,11,10.0,1,0,0,46.1,7,1,7,14,50,64,9,0,0,9,0,3,55,10,4,31,7,7,9,4,0,41,27,5.9
Reshad Jones,5686,S,MIA,8,2,0,70.6,0,0,17,66.6,66.4,84.5,67.7,58.1,52.1,0,1,2,73,18.6,8,4,0,83.1,12,0,73,1,237,438,16,0,0,16,0,279,422,10,191,69,14,33,17,1,1,172,64,14.3
Joe Webb III,5722,WR,HST,1,0,0,,0,0,13,,60.0,60.4,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Dekoda Watson,5740,ED,SF,2,0,0,,0,0,28,60.0,83.0,79.8,80.1,61.9,74.0,0,4,0,,0.0,0,0,0,0.0,0,3,0,0,1,36,36,0,2,32,2,0,0,29,6,0,3,2,0,7,0,0,0,
Kurt Coleman,5767,S,NO,10,2,0,100.0,0,0,20,57.8,58.0,81.4,51.3,60.4,41.9,0,1,0,20,25.0,6,0,0,107.9,9,0,103,6,152,249,30,0,0,30,0,72,219,11,86,38,6,16,9,1,0,89,71,9.9
Rafael Bush,5779,CB,BUF,9,10,0,80.0,0,0,4,57.0,57.4,80.3,72.4,53.3,69.0,1,1,0,20,11.4,4,0,0,130.0,16,1,71,1,137,252,14,0,0,14,0,44,238,11,104,122,6,21,20,3,2,144,77,9.0
Kyle Love,5806,DI,CAR,10,2,1,,0,2,5,,71.7,61.5,59.5,78.4,52.2,2,9,0,,10.0,1,0,1,0.0,0,0,0,0,0,290,290,51,182,1,56,0,0,187,103,0,6,7,0,11,0,0,0,
Vincent Rey,5811,LB,CIN,6,2,0,100.0,0,0,7,38.7,31.5,76.2,61.2,34.2,42.0,0,1,0,13,14.3,1,0,1,97.2,3,0,84,1,40,110,14,0,0,14,0,0,96,11,59,11,1,4,3,1,0,22,11,7.3
Darian Stewart,5820,S,DEN,8,3,0,69.2,0,0,10,73.2,66.3,43.3,50.1,52.0,56.3,0,1,1,32,14.3,6,1,2,94.2,9,2,143,13,260,474,13,0,0,13,0,272,461,15,199,33,7,33,13,3,2,84,61,9.3
Tramaine Brock Sr.,5903,CB,DEN,8,3,0,52.4,1,0,10,67.9,65.0,82.8,,45.4,48.5,0,0,0,31,11.8,2,5,2,82.2,11,0,13,217,161,251,0,0,0,0,0,0,251,0,90,21,0,12,21,0,0,184,61,16.7
Barry Church,5924,S,JAX,10,6,0,50.0,1,0,15,47.0,55.6,52.9,64.9,75.2,63.6,1,1,1,40,9.3,4,1,3,86.6,11,1,245,14,369,615,39,0,0,39,0,272,576,7,239,45,17,33,22,3,3,117,59,10.6
Sam Shields,5943,CB,LA,9,0,0,75.0,1,0,26,53.5,57.1,84.4,,79.1,44.0,0,0,1,73,19.0,4,3,2,143.2,24,0,18,246,232,296,0,0,0,0,0,0,296,0,64,32,3,17,32,0,5,428,133,17.8
Frank Zombo,5945,ED,KC,3,0,0,,0,0,16,60.0,55.3,76.9,58.2,53.6,,0,1,0,,,0,0,0,0.0,0,0,0,0,1,27,26,0,0,26,0,0,1,13,13,0,0,0,0,1,0,0,0,
Anthony Levine,6013,S,BLT,10,3,1,81.3,0,0,3,83.0,67.9,83.1,60.0,28.1,66.8,1,1,1,14,10.0,2,4,1,83.6,13,1,102,5,117,187,54,0,0,54,0,1,133,39,31,24,8,15,16,3,1,85,56,6.5
Marcus Sherels,6017,CB,MIN,2,0,0,,0,0,18,65.8,65.5,70.1,,60.0,,0,0,0,,,0,0,0,0.0,0,0,1,8,8,10,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,
Albert McClellan,6022,LB,NE,3,1,0,100.0,0,0,19,54.6,47.9,99.9,53.0,53.0,41.6,0,0,0,9,33.3,1,0,0,104.2,1,0,23,0,7,25,1,0,0,1,0,0,24,5,13,0,1,1,1,0,0,9,1,9.0
Andrew Sendejo,6118,S,MIN,5,4,0,57.1,0,0,18,70.7,70.4,31.1,56.2,65.7,61.3,0,0,0,23,12.9,4,2,2,83.6,4,0,57,1,207,326,13,0,0,13,0,231,313,3,116,23,4,23,7,0,0,57,25,14.3
Von Miller,6154,ED,DEN,10,8,1,100.0,0,4,10,83.5,85.3,46.3,77.1,80.8,63.7,6,21,1,24,12.0,3,0,3,118.8,3,11,0,0,14,518,517,0,0,517,0,0,1,317,187,1,20,14,3,38,1,50,16,16.7
Marcell Dareus,6155,DI,JAX,10,3,0,,0,1,15,62.9,76.6,86.4,56.2,80.2,50.5,0,5,0,,10.3,3,0,0,0.0,0,1,0,0,2,385,385,73,309,0,3,0,0,199,184,0,17,23,0,6,0,0,0,
Patrick Peterson,6157,CB,ARZ,10,2,0,57.9,0,0,1,84.9,83.6,59.3,72.1,69.7,72.3,0,1,2,55,7.7,3,3,2,73.5,22,1,33,654,387,704,8,0,0,8,0,1,696,3,314,7,13,34,38,2,2,251,99,11.4
Julio Jones,6158,WR,ATL,3,0,0,,0,0,2,60.0,60.0,65.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,3,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,
J.J. Watt,6163,ED,HST,10,6,1,,0,4,13,67.4,90.4,36.0,90.2,80.7,60.9,9,27,0,,9.7,3,0,5,0.0,0,11,1,0,1,611,610,0,9,439,162,0,1,395,215,0,30,22,0,47,0,0,0,
Robert Quinn,6166,ED,MIA,10,3,0,,0,0,17,69.6,65.7,61.3,67.5,55.7,33.7,6,14,0,,22.2,6,0,2,0.0,0,3,3,0,3,409,406,0,2,396,8,0,3,234,172,0,17,18,0,23,0,0,0,
Ryan Kerrigan,6168,ED,WAS,10,6,0,75.0,0,2,32,62.7,78.9,89.7,72.5,73.1,81.1,2,32,0,24,0.0,0,0,0,95.8,3,8,6,1,27,497,482,0,1,481,0,0,15,307,163,7,11,8,4,42,0,30,21,10.0
Corey Liuget,6170,DI,LAC,6,0,0,,0,0,27,59.5,69.9,26.2,61.9,79.7,74.1,2,6,0,,0.0,0,0,2,0.0,0,2,0,0,3,206,206,20,145,1,40,0,0,140,63,0,9,10,0,10,0,0,0,
Prince Amukamara,6171,CB,CHI,9,3,0,61.8,1,2,6,70.9,75.3,87.6,,90.6,65.6,0,0,2,55,6.8,3,4,5,89.1,34,0,10,536,384,552,0,0,0,0,0,1,552,0,168,5,8,38,55,0,3,429,160,12.6
Adrian Clayborn,6172,ED,NE,10,0,0,,0,1,19,66.7,76.8,63.3,69.3,77.3,35.5,6,20,0,,25.0,2,0,1,0.0,0,3,0,1,1,231,229,0,4,199,26,0,2,199,31,1,6,6,0,29,0,0,0,
Cameron Jordan,6176,ED,NO,10,4,3,100.0,1,0,20,63.6,84.7,78.5,74.6,83.0,75.3,3,27,0,15,7.4,2,0,1,118.8,1,6,4,0,18,536,531,0,18,484,29,0,5,349,169,0,22,21,1,36,0,15,6,15.0
Jimmy Smith,6179,CB,BLT,6,3,0,70.8,1,0,3,53.6,52.1,26.2,40.5,58.2,61.4,0,1,0,32,16.7,4,2,4,113.0,17,0,20,244,173,289,5,0,0,5,0,1,284,1,115,19,4,17,24,1,1,219,52,12.9
Muhammad Wilkerson,6182,DI,GB,3,1,1,,0,0,12,61.6,76.5,34.0,66.2,76.4,71.4,0,4,0,,0.0,0,0,1,0.0,0,0,0,0,0,115,115,10,56,27,22,0,0,74,41,0,2,3,0,4,0,0,0,
Cameron Heyward,6183,DI,PIT,10,7,0,,1,1,25,67.7,74.6,58.1,71.3,68.1,62.2,5,27,0,,8.0,2,0,2,0.0,0,7,7,0,0,539,532,44,309,18,161,0,7,359,180,0,16,16,0,39,0,0,0,
Jabaal Sheard,6189,ED,IND,10,5,3,100.0,0,0,14,63.5,76.3,58.7,67.5,78.4,55.5,4,29,0,10,16.7,5,0,3,100.0,2,6,0,0,9,539,538,0,9,478,51,0,1,338,192,0,18,20,2,39,0,16,19,8.0
