player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Brandon Mebane,3701,DI,LAC,10,11,1,,0,1,27,64.6,56.8,50.8,57.7,56.9,61.8,2,3,0,,3.4,1,0,2,0.0,0,1,0,0,9,333,333,284,47,1,1,0,0,165,159,0,11,17,0,6,0,0,0,
Corey Graham,3784,S,PHI,9,5,1,66.7,0,0,24,59.5,63.1,82.5,60.2,70.2,71.5,0,2,0,19,10.5,4,2,1,97.6,10,0,75,1,250,370,13,0,0,13,0,233,357,9,111,48,7,29,15,2,1,64,30,6.4
Chris Long,4316,ED,PHI,12,6,0,100.0,0,1,24,50.0,77.8,72.3,76.8,66.1,60.0,12,25,0,2,16.7,3,0,1,79.2,1,6,0,0,6,430,430,0,4,420,6,0,0,307,117,0,10,9,1,43,0,2,2,2.0
Dominique Rodgers-Cromartie,4330,CB,OAK,5,1,0,60.0,0,0,23,75.1,67.0,80.2,,39.2,29.3,0,0,0,15,38.5,5,2,1,69.6,6,0,17,121,72,147,4,0,0,4,0,0,143,0,75,5,3,7,10,0,0,42,25,7.0
Aqib Talib,4334,CB,LA,4,1,0,50.0,1,1,26,74.4,73.6,80.5,,62.7,82.0,0,0,0,24,0.0,0,2,1,72.1,5,0,20,121,105,166,1,0,0,1,0,0,165,0,61,24,1,9,10,0,0,68,36,13.6
Calais Campbell,4364,ED,JAX,12,6,2,100.0,0,0,15,76.0,89.3,68.2,69.8,90.9,65.2,7,28,0,4,8.0,4,0,3,83.3,1,7,3,0,2,615,612,13,47,406,146,0,3,386,227,0,43,40,1,42,0,4,9,4.0
William Hayes,4417,ED,MIA,3,0,0,,0,0,17,,79.8,81.0,67.9,79.1,74.0,0,0,0,,0.0,0,0,0,0.0,0,2,0,0,0,64,64,3,11,40,10,0,0,47,17,0,4,2,0,2,0,0,0,
Brandon Carr,4454,CB,BLT,12,1,0,52.5,1,0,3,70.3,70.7,57.1,63.8,70.2,75.9,1,0,1,51,5.6,2,8,5,70.7,32,0,69,490,443,673,5,0,0,5,0,0,668,7,223,108,10,33,61,1,0,465,176,14.5
Orlando Scandrick,4457,CB,KC,12,2,0,51.2,3,0,16,69.1,68.5,28.1,,69.9,45.5,0,0,1,32,17.4,8,11,10,77.2,42,0,31,594,521,675,1,0,0,1,0,2,674,0,154,47,15,36,82,0,4,418,123,10.0
Wesley Woodyard,4583,LB,TEN,10,16,1,83.3,0,0,31,69.4,70.2,84.9,60.8,66.3,78.9,2,4,0,44,6.6,5,0,0,104.7,25,3,426,3,268,491,47,0,0,47,0,2,444,47,176,13,30,55,30,9,0,274,164,11.0
Danny Amendola,4717,WR,MIA,1,0,0,,0,0,17,,60.0,60.0,,60.0,,0,0,0,,,0,0,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Cameron Wake,4907,ED,MIA,10,5,0,,0,1,17,60.1,81.2,57.2,82.0,67.3,65.4,7,30,0,,9.1,2,0,2,0.0,0,5,0,0,1,369,369,0,0,349,20,0,0,230,138,0,17,15,0,42,0,0,0,
Brian Orakpo,4936,ED,TEN,12,5,3,77.8,0,1,31,77.3,67.0,88.8,62.9,56.5,28.7,4,18,0,20,26.7,8,0,0,95.4,7,2,39,1,49,522,479,0,3,469,7,0,43,279,194,3,13,17,9,24,0,62,34,8.9
Malcolm Jenkins,4937,S,PHI,12,7,2,74.5,0,3,24,82.4,79.3,85.3,62.3,67.1,55.9,0,6,1,75,15.2,12,4,1,109.2,35,1,306,27,478,753,82,0,0,82,0,118,671,43,232,220,32,60,47,7,3,368,215,10.5
Vontae Davis,4948,CB,BUF,1,0,0,100.0,0,0,4,62.3,59.4,74.7,,51.3,72.8,0,0,0,10,0.0,0,0,0,147.9,1,0,2,25,17,29,0,0,0,0,0,1,29,0,12,1,1,1,1,0,1,10,0,10.0
Clay Matthews,4949,ED,GB,12,4,0,100.0,0,1,12,59.6,64.5,71.7,64.2,61.7,35.7,6,18,0,34,21.1,8,0,3,116.2,9,3,26,2,67,573,536,0,0,529,7,0,37,282,224,9,23,26,9,27,0,107,91,11.9
Ziggy Hood,4955,DI,MIA,8,0,0,,0,0,17,60.0,56.7,81.8,66.5,55.0,45.4,0,9,0,,14.3,1,0,0,0.0,0,0,0,0,0,138,137,9,89,0,39,0,1,85,53,0,6,6,0,9,0,0,0,
Patrick Chung,4957,S,NE,11,11,0,71.7,0,0,19,72.0,67.6,62.1,58.8,56.9,76.5,1,5,1,29,6.0,4,2,2,102.7,38,1,278,78,435,680,80,0,0,80,0,62,600,36,209,182,20,52,53,7,3,380,189,10.0
Connor Barwin,4969,ED,NYG,12,6,3,0.0,0,0,21,74.0,50.0,88.1,56.8,36.7,57.7,3,7,0,,7.7,1,0,0,39.6,0,1,2,0,7,278,275,1,2,257,15,0,3,160,111,1,3,6,1,11,0,0,0,
Mike Mitchell,4970,S,IND,6,0,0,90.0,0,2,14,76.2,79.5,82.1,56.7,69.9,62.8,0,0,1,18,17.2,5,0,0,54.2,9,0,56,3,116,187,3,0,0,3,0,113,184,3,68,12,11,24,10,0,0,65,38,7.2
Michael Johnson,4993,ED,CIN,11,5,1,,0,0,7,62.4,58.0,72.0,49.1,64.1,32.0,2,7,1,,17.9,5,0,1,0.0,0,1,1,0,1,362,361,0,33,279,49,0,1,174,187,0,10,18,0,10,0,0,0,
Glover Quin,5035,S,DET,12,8,0,76.2,0,0,11,57.3,59.6,53.9,64.5,65.2,57.3,1,0,0,42,12.7,8,1,1,113.4,16,1,187,25,388,662,28,0,0,28,0,342,634,5,269,80,11,47,21,2,0,241,92,15.1
Jason McCourty,5127,CB,NE,12,2,0,55.6,1,0,19,79.7,79.3,86.0,53.9,68.8,78.6,0,0,0,67,8.0,4,8,1,87.0,40,0,62,437,468,679,2,0,0,2,0,4,677,3,208,174,16,44,72,0,2,508,188,12.7
Captain Munnerlyn,5140,CB,CAR,12,7,0,71.2,1,0,5,59.4,60.6,85.8,61.9,60.8,72.0,1,3,1,43,9.8,4,4,2,90.3,42,0,33,28,348,523,26,0,0,26,0,4,497,30,145,432,9,30,59,4,1,429,227,10.2
Ricky Jean Francois,5168,DI,DET,12,4,0,,1,0,11,62.7,57.0,60.8,58.1,55.6,64.1,0,7,0,,5.6,1,0,1,0.0,0,2,0,0,0,272,272,20,194,4,54,0,0,137,135,0,10,13,0,9,0,0,0,
Clinton McDonald,5173,DI,OAK,11,10,0,,0,0,23,67.1,65.7,85.4,52.9,65.6,60.9,0,4,0,,4.2,1,0,0,0.0,0,1,0,0,0,271,271,22,184,57,8,0,0,131,140,0,11,13,0,5,0,0,0,
Steve McLendon,5232,DI,NYJ,12,6,1,,1,0,22,66.8,71.0,29.2,64.0,72.6,56.9,0,8,0,,8.0,2,0,3,0.0,0,1,0,0,0,340,340,130,196,0,14,0,0,158,182,0,11,17,0,9,0,0,0,
Michael Bennett,5273,ED,PHI,12,4,0,,1,1,24,61.7,73.9,50.1,73.6,65.7,49.3,14,25,0,,28.6,6,0,4,0.0,0,8,1,0,8,488,487,3,22,349,113,0,1,362,118,0,14,11,0,47,0,0,0,
Ramon Humber,5310,LB,NE,6,1,0,83.3,0,0,19,58.4,57.2,76.5,51.8,59.9,29.3,0,0,0,17,42.9,3,1,0,97.9,5,0,50,0,33,60,7,0,0,7,0,0,53,5,22,3,2,3,6,0,0,45,45,9.0
Ndamukong Suh,5527,DI,LA,12,10,2,,1,0,26,72.4,72.5,26.6,67.1,73.7,66.3,7,27,0,,5.3,2,0,7,0.0,0,4,4,0,2,665,661,232,248,118,63,0,4,429,234,0,18,26,0,38,0,0,0,
Gerald McCoy,5528,DI,TB,10,0,0,,1,0,30,61.7,76.2,45.7,66.8,80.0,62.5,9,16,0,,21.4,3,0,4,0.0,0,6,0,0,1,510,510,59,323,2,126,0,0,328,181,0,14,11,0,31,0,0,0,
Joe Haden,5532,CB,PIT,11,4,0,57.7,0,0,25,69.5,68.7,86.5,,57.6,37.5,0,0,1,38,21.3,10,9,2,84.5,41,0,50,628,457,694,4,0,0,4,0,1,690,0,237,11,8,33,71,0,3,444,120,10.8
Tyson Alualu,5535,DI,PIT,11,3,0,,0,0,25,65.3,62.0,83.7,57.3,59.1,61.7,0,8,0,,17.6,3,0,0,0.0,0,0,4,0,1,260,256,13,127,17,99,0,4,144,115,0,11,11,0,8,0,0,0,
Brandon Graham,5538,ED,PHI,12,8,1,,0,1,24,68.2,89.7,78.4,84.9,75.8,66.5,6,38,0,,8.3,3,0,1,0.0,0,5,0,0,8,525,525,4,25,426,70,0,0,366,151,0,22,25,0,49,0,0,0,
Earl Thomas III,5539,S,SEA,4,2,0,50.0,0,0,29,90.6,91.3,13.0,64.0,71.5,90.4,0,1,3,22,0.0,0,1,1,73.6,3,0,38,3,140,237,6,0,0,6,0,166,231,4,93,24,6,21,6,1,1,43,7,14.3
Jason Pierre-Paul,5540,ED,TB,12,5,0,100.0,3,1,30,69.6,63.8,25.4,61.7,67.4,58.1,7,17,0,4,15.0,6,0,7,83.3,1,12,8,0,14,692,684,6,48,571,59,0,8,414,264,0,31,29,1,36,0,4,2,4.0
Derrick Morgan,5541,ED,TEN,9,3,2,100.0,0,0,31,65.9,57.3,88.0,57.0,52.5,45.6,4,8,0,11,16.7,3,0,0,96.9,4,1,56,0,23,325,264,0,6,246,12,0,61,168,134,5,6,12,4,13,0,29,22,7.3
Kareem Jackson,5545,CB,HST,12,8,1,61.0,0,2,13,81.3,85.3,87.5,65.9,87.9,60.3,0,2,2,30,15.8,12,7,2,69.7,36,1,93,318,497,783,6,0,0,6,0,132,777,14,272,234,27,56,59,3,0,438,190,12.2
Devin McCourty,5552,S,NE,12,8,0,73.2,0,1,19,82.5,80.0,84.7,49.3,70.1,81.4,0,2,1,27,5.4,3,1,0,122.8,30,0,253,37,537,805,12,0,0,12,0,400,793,11,257,103,9,45,41,2,5,298,112,9.9
Jerry Hughes,5556,ED,BUF,12,6,1,60.0,1,3,4,57.7,84.3,34.2,90.3,68.6,52.2,12,41,0,17,21.2,7,0,5,78.8,3,7,0,0,21,500,500,0,2,491,7,0,0,308,171,0,22,20,5,60,0,32,6,10.7
Patrick Robinson,5557,CB,NO,3,1,0,85.7,1,0,20,66.1,66.9,79.6,59.1,67.2,56.0,0,0,0,23,14.3,1,0,2,98.8,6,0,1,5,74,110,1,0,0,1,0,1,109,1,35,102,2,5,7,0,0,54,24,9.0
Rob Gronkowski,5567,TE,NE,1,0,0,,0,0,19,60.0,60.0,62.9,,,,0,0,0,,,0,0,4,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Linval Joseph,5571,DI,MIN,11,10,0,,0,1,18,71.0,70.8,49.1,60.3,74.5,62.5,1,9,0,,5.1,2,0,3,0.0,0,1,0,0,0,513,512,308,192,0,12,0,1,297,216,0,20,27,0,11,0,0,0,
Carlos Dunlap,5579,ED,CIN,12,3,5,,1,2,7,68.6,79.9,40.7,69.3,83.6,68.6,10,18,0,,6.1,2,0,5,0.0,0,7,2,0,8,637,633,0,7,599,27,0,4,397,232,2,24,28,0,35,0,0,0,
Sean Lee,5580,LB,DAL,5,10,0,72.7,0,0,9,57.8,64.8,82.7,61.4,69.8,49.7,1,1,0,36,15.2,5,1,0,108.1,8,1,174,1,100,192,5,0,0,5,0,1,187,14,78,10,16,18,11,3,0,120,65,15.0
Golden Tate,5585,WR,PHI,1,0,0,,0,0,24,,60.0,60.0,,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Morgan Burnett,5596,S,PIT,7,7,0,56.3,1,0,25,66.9,70.3,79.6,76.1,68.0,86.5,1,1,0,30,0.0,0,1,2,123.4,9,0,142,7,151,220,8,0,0,8,0,18,212,6,63,45,7,13,16,2,3,134,43,14.9
Earl Mitchell,5605,DI,SF,12,7,0,,0,0,28,56.1,62.7,87.3,56.1,63.4,67.0,3,5,0,,3.7,1,0,0,0.0,0,0,0,0,4,362,362,225,133,0,4,0,0,167,191,0,12,19,0,8,0,0,0,
Corey Peters,5607,DI,ARZ,11,6,1,,0,0,1,62.0,66.4,88.6,54.0,69.5,57.5,1,10,0,,5.7,2,0,0,0.0,0,2,1,0,2,537,535,284,242,1,8,0,2,306,229,0,22,27,0,13,0,0,0,
Andre Roberts,5612,WR,NYJ,1,0,0,,0,0,22,60.7,70.2,60.0,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Everson Griffen,5624,ED,MIN,7,3,1,0.0,1,0,18,59.7,66.7,17.6,61.8,77.5,58.2,5,7,0,,10.5,2,0,5,39.6,0,5,0,0,7,376,376,0,2,362,12,0,0,214,155,0,15,14,1,17,0,0,0,
Geno Atkins,5643,DI,CIN,12,12,0,100.0,1,0,7,52.8,80.4,63.8,85.3,68.1,39.7,9,37,0,14,19.4,7,0,2,118.8,1,6,2,0,3,613,611,41,509,7,54,0,2,367,243,0,20,17,1,52,0,14,2,14.0
Al Woods,5646,DI,IND,12,6,1,100.0,1,0,14,51.1,61.3,49.8,64.3,69.2,28.5,2,7,0,13,19.0,4,0,2,118.8,1,0,0,0,13,341,341,171,166,0,4,0,0,157,171,0,6,11,1,9,0,13,1,13.0
Kendrick Lewis,5659,S,TEN,6,5,0,77.8,0,0,31,46.0,47.5,83.4,,59.1,60.5,0,0,0,55,15.0,3,0,0,146.3,7,0,72,7,118,215,6,0,0,6,0,110,209,0,97,19,2,12,9,0,1,92,48,13.1
Sherrick McManis,5667,CB,CHI,11,2,0,77.8,0,0,6,90.6,88.9,79.1,50.4,61.2,71.7,0,3,1,11,10.0,1,0,0,46.1,7,1,7,15,51,66,10,0,0,10,0,3,56,11,4,31,7,7,9,4,0,41,27,5.9
Reshad Jones,5686,S,MIA,10,3,0,73.9,0,0,17,59.4,63.3,86.0,66.4,67.5,64.2,0,1,2,73,14.3,8,5,0,90.3,17,0,88,2,323,578,17,0,0,17,0,391,561,11,244,80,16,45,23,1,1,267,96,15.7
Joe Webb III,5722,WR,HST,1,0,0,,0,0,13,,60.0,60.4,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Dekoda Watson,5740,ED,SF,4,0,0,,0,0,28,60.0,69.4,82.1,66.3,62.3,74.0,0,4,0,,0.0,0,0,0,0.0,0,3,0,0,1,61,61,0,2,57,2,0,0,52,8,0,3,2,0,7,0,0,0,
Kurt Coleman,5767,S,NO,12,3,0,100.0,0,0,20,58.7,59.6,81.9,50.4,62.6,42.0,0,1,0,20,24.1,7,0,0,104.6,10,0,119,6,163,281,42,0,0,42,0,74,239,13,105,40,7,19,10,1,0,91,78,9.1
Rafael Bush,5779,CB,BUF,11,11,0,77.3,0,0,4,56.0,57.1,25.7,76.5,57.8,70.9,1,1,0,20,10.8,4,0,1,125.8,17,2,81,2,146,275,15,0,0,15,0,44,260,13,116,133,7,22,22,4,2,153,77,9.0
Kyle Love,5806,DI,CAR,12,5,1,,0,2,5,,71.9,65.3,59.6,77.7,59.6,2,9,0,,7.1,1,0,1,0.0,0,1,0,0,0,342,342,65,205,1,71,0,0,216,126,0,7,8,0,12,0,0,0,
Vincent Rey,5811,LB,CIN,7,4,0,100.0,0,0,7,43.7,44.3,76.9,58.5,49.6,54.9,0,1,0,24,8.3,1,0,1,114.6,4,0,111,1,50,149,22,0,0,22,0,0,127,14,85,15,3,7,4,1,0,46,28,11.5
Darian Stewart,5820,S,DEN,10,3,0,70.0,0,0,10,63.4,58.9,52.2,50.1,51.6,44.0,0,1,1,32,20.0,10,1,2,102.3,14,2,175,19,368,620,13,0,0,13,0,371,607,15,237,42,8,37,20,3,2,141,104,10.1
Tramaine Brock Sr.,5903,CB,DEN,9,4,0,52.0,1,0,10,67.9,65.4,83.2,,46.4,54.7,0,0,0,31,9.5,2,5,2,76.8,13,0,15,247,189,283,0,0,0,0,0,0,283,0,94,21,3,15,25,0,0,188,66,14.5
Barry Church,5924,S,JAX,11,7,0,52.0,1,0,15,40.1,49.9,27.5,64.9,75.9,66.6,1,1,1,75,8.5,4,1,4,102.2,13,1,268,14,398,670,41,0,0,41,0,300,629,7,265,47,17,36,25,3,4,203,101,15.6
Sam Shields,5943,CB,LA,10,0,0,72.7,1,0,26,56.4,59.7,84.7,,79.3,45.6,0,0,1,73,18.2,4,3,2,141.7,24,0,18,265,250,317,0,0,0,0,0,0,317,0,67,34,3,18,33,0,5,428,133,17.8
Frank Zombo,5945,ED,KC,3,0,0,,0,0,16,60.0,55.3,76.9,58.2,53.6,,0,1,0,,,0,0,0,0.0,0,0,0,0,1,27,26,0,0,26,0,0,1,13,13,0,0,0,0,1,0,0,0,
Anthony Levine,6013,S,BLT,12,3,1,81.3,0,0,3,82.8,68.7,83.8,60.9,28.2,66.8,2,1,1,14,10.0,2,4,1,83.6,13,1,110,5,132,209,64,0,0,64,0,1,145,45,32,28,8,15,16,4,1,85,56,6.5
Marcus Sherels,6017,CB,MIN,3,0,0,100.0,0,0,18,58.6,60.4,73.5,,63.2,23.2,0,0,0,24,100.0,1,0,0,118.8,1,0,6,23,16,30,0,0,0,0,0,0,30,0,14,0,0,0,1,0,0,24,18,24.0
Albert McClellan,6022,LB,NE,4,1,0,100.0,0,0,19,55.5,48.8,99.9,53.0,53.0,41.6,0,0,0,9,33.3,1,0,0,104.2,1,0,24,0,8,26,1,0,0,1,0,0,25,5,13,0,1,1,1,0,0,9,1,9.0
Andrew Sendejo,6118,S,MIN,5,4,0,57.1,0,0,18,70.7,70.4,31.1,56.2,65.7,61.3,0,0,0,23,12.9,4,2,2,83.6,4,0,57,1,207,326,13,0,0,13,0,231,313,3,116,23,4,23,7,0,0,57,25,14.3
Von Miller,6154,ED,DEN,12,8,1,100.0,0,4,10,80.0,89.9,53.6,84.5,82.5,66.4,7,24,1,24,14.3,4,0,4,118.8,4,14,0,1,21,634,631,0,0,631,0,0,3,396,217,2,24,16,4,45,1,54,23,13.5
Marcell Dareus,6155,DI,JAX,11,3,0,,0,1,15,62.9,75.0,87.0,56.0,79.1,43.5,1,6,0,,12.9,4,0,0,0.0,0,1,0,0,2,431,431,92,334,0,5,0,0,235,194,0,18,24,0,8,0,0,0,
Patrick Peterson,6157,CB,ARZ,12,3,0,55.6,0,0,1,83.5,82.7,64.2,72.1,71.0,60.6,0,1,2,55,12.8,6,3,2,70.5,25,1,35,791,481,849,10,0,0,10,0,1,839,3,365,11,15,38,45,2,2,279,106,11.2
Julio Jones,6158,WR,ATL,3,0,0,,0,0,2,60.0,60.0,65.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,3,0,0,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,
J.J. Watt,6163,ED,HST,12,7,2,,0,5,13,67.4,91.1,43.2,90.4,85.0,64.5,11,33,0,,8.1,3,0,5,0.0,0,12,1,0,1,706,705,0,9,515,181,0,1,463,242,0,35,27,0,56,0,0,0,
Robert Quinn,6166,ED,MIA,12,4,0,,0,1,17,70.0,71.3,66.4,71.1,60.4,35.7,6,18,0,,19.4,6,0,2,0.0,0,4,3,0,6,492,489,0,2,476,11,0,3,283,203,0,20,21,0,28,0,0,0,
Ryan Kerrigan,6168,ED,WAS,12,8,0,60.0,0,2,32,67.0,78.3,90.5,70.3,73.8,82.7,3,33,0,24,0.0,0,0,0,77.1,3,9,6,1,35,620,603,0,2,601,0,0,17,366,219,9,16,12,5,45,0,30,21,10.0
Corey Liuget,6170,DI,LAC,6,0,0,,0,0,27,59.5,69.9,26.2,61.9,79.7,74.1,2,6,0,,0.0,0,0,2,0.0,0,2,0,0,3,206,206,20,145,1,40,0,0,140,63,0,9,10,0,10,0,0,0,
Prince Amukamara,6171,CB,CHI,11,5,0,61.9,1,2,6,73.6,77.9,88.4,,90.5,72.1,0,0,2,55,5.4,3,4,6,86.7,39,0,15,655,464,681,3,0,0,3,0,2,678,0,217,6,11,48,63,0,3,460,174,11.8
Adrian Clayborn,6172,ED,NE,12,0,0,,0,1,19,66.7,73.5,68.0,67.0,74.5,29.3,7,25,0,,33.3,3,0,1,0.0,0,3,0,1,1,283,280,0,6,246,28,0,3,248,34,2,6,6,0,35,0,0,0,
Cameron Jordan,6176,ED,NO,12,5,3,100.0,1,1,20,62.3,89.7,81.6,80.8,85.7,69.4,4,32,0,15,8.8,3,0,1,118.8,1,10,4,0,21,663,657,0,22,598,37,0,6,433,209,1,30,26,1,46,0,15,6,15.0
Jimmy Smith,6179,CB,BLT,8,3,0,72.7,1,0,3,54.1,53.7,39.4,40.6,61.7,68.0,0,1,0,32,12.9,4,2,4,108.8,24,0,23,330,241,388,7,0,0,7,0,1,381,2,145,27,5,24,33,1,1,285,85,11.9
Muhammad Wilkerson,6182,DI,GB,3,1,1,,0,0,12,61.6,76.5,34.0,66.2,76.4,71.4,0,4,0,,0.0,0,0,1,0.0,0,0,0,0,0,115,115,10,56,27,22,0,0,74,41,0,2,3,0,4,0,0,0,
Cameron Heyward,6183,DI,PIT,12,9,2,,1,1,25,67.7,80.4,62.1,75.2,72.8,65.6,7,31,0,,6.3,2,0,2,0.0,0,8,9,0,0,635,626,48,360,20,198,0,9,417,218,0,20,21,0,46,0,0,0,
Jabaal Sheard,6189,ED,IND,12,5,3,100.0,0,0,14,63.5,78.0,63.1,68.6,79.4,51.9,5,36,0,10,17.6,6,0,3,100.0,2,6,0,0,10,620,619,0,9,549,61,0,1,386,224,0,21,23,2,47,0,16,19,8.0
